gene	path	status	category	score	nuclear_score	lines	has_hpa	has_if_image	has_pae	has_pdb	has_ppi	has_pubmed	has_scoring_table	has_manual_review	has_images	parse_quality	reason
FAM184B	detail/rejected/FAM184B/FAM184B-evaluation.md	rejected	rejected		3	171	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FAM185A	detail/rejected/FAM185A/FAM185A-evaluation.md	rejected	rejected		2	170	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FAM187A	detail/rejected/FAM187A/FAM187A-evaluation.md	rejected	rejected		2	160	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FAM187B	detail/rejected/FAM187B/FAM187B-evaluation.md	rejected	rejected		2	176	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FAM189A2	detail/rejected/FAM189A2/FAM189A2-evaluation.md	rejected	rejected		2	181	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FAM193A	detail/rejected/FAM193A/FAM193A-evaluation.md	rejected	rejected		3	175	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FAM196A	detail/rejected/FAM196A/FAM196A-evaluation.md	rejected	rejected		2	165	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FAM196B	detail/rejected/FAM196B/FAM196B-evaluation.md	rejected	rejected		3	165	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FAM198A	detail/rejected/FAM198A/FAM198A-evaluation.md	rejected	rejected		2	174	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FAM200A	detail/rejected/FAM200A/FAM200A-evaluation.md	rejected	rejected		2	173	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FAM216A	detail/rejected/FAM216A/FAM216A-evaluation.md	rejected	rejected		3	175	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FAM221A	detail/rejected/FAM221A/FAM221A-evaluation.md	rejected	rejected		2	176	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FAM222A	detail/rejected/FAM222A/FAM222A-evaluation.md	rejected	rejected		2	175	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FAM225A	detail/rejected/FAM225A/FAM225A-evaluation.md	rejected	rejected		3	158	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FAM226B	detail/rejected/FAM226B/FAM226B-evaluation.md	rejected	rejected		3	156	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FANCD2OS	detail/rejected/FANCD2OS/FANCD2OS-evaluation.md	rejected	rejected		2	174	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FARP1	detail/rejected/FARP1/FARP1-evaluation.md	rejected	rejected		2	185	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FARP2	detail/rejected/FARP2/FARP2-evaluation.md	rejected	rejected		2	179	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FASTKD2	detail/rejected/FASTKD2/FASTKD2-evaluation.md	rejected	rejected		2	181	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FASTKD5	detail/rejected/FASTKD5/FASTKD5-evaluation.md	rejected	rejected		2	181	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FBF1	detail/rejected/FBF1/FBF1-evaluation.md	rejected	rejected		2	185	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FBP2	detail/rejected/FBP2/FBP2-evaluation.md	rejected	rejected		3	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FBXL20	detail/rejected/FBXL20/FBXL20-evaluation.md	rejected	rejected		2	173	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FBXL8	detail/rejected/FBXL8/FBXL8-evaluation.md	rejected	rejected		2	168	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FBXO15	detail/rejected/FBXO15/FBXO15-evaluation.md	rejected	rejected		2	177	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FBXO17	detail/rejected/FBXO17/FBXO17-evaluation.md	rejected	rejected		2	180	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FBXO21	detail/rejected/FBXO21/FBXO21-evaluation.md	rejected	rejected		2	179	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FBXO30	detail/rejected/FBXO30/FBXO30-evaluation.md	rejected	rejected		2	177	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FBXO39	detail/rejected/FBXO39/FBXO39-evaluation.md	rejected	rejected		3	168	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FBXO40	detail/rejected/FBXO40/FBXO40-evaluation.md	rejected	rejected		2	178	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FBXO6	detail/rejected/FBXO6/FBXO6-evaluation.md	rejected	rejected		2	180	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FBXO9	detail/rejected/FBXO9/FBXO9-evaluation.md	rejected	rejected		2	180	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FBXW12	detail/rejected/FBXW12/FBXW12-evaluation.md	rejected	rejected		2	171	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FBXW4	detail/rejected/FBXW4/FBXW4-evaluation.md	rejected	rejected		2	179	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FBXW5	detail/rejected/FBXW5/FBXW5-evaluation.md	rejected	rejected		2	180	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FBXW9	detail/rejected/FBXW9/FBXW9-evaluation.md	rejected	rejected		2	177	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FCGBP	detail/rejected/FCGBP/FCGBP-evaluation.md	rejected	rejected		2	180	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FCHO2	detail/rejected/FCHO2/FCHO2-evaluation.md	rejected	rejected		2	182	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FCRL3	detail/rejected/FCRL3/FCRL3-evaluation.md	rejected	rejected		2	178	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FCRL4	detail/rejected/FCRL4/FCRL4-evaluation.md	rejected	rejected		2	178	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FCRL5	detail/rejected/FCRL5/FCRL5-evaluation.md	rejected	rejected		2	180	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FCRL6	detail/rejected/FCRL6/FCRL6-evaluation.md	rejected	rejected		2	168	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FCRLA	detail/rejected/FCRLA/FCRLA-evaluation.md	rejected	rejected		2	174	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FCRLB	detail/rejected/FCRLB/FCRLB-evaluation.md	rejected	rejected		2	164	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FDPS	detail/rejected/FDPS/FDPS-evaluation.md	rejected	rejected			22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FEN1	detail/rejected/FEN1/FEN1-evaluation.md	rejected	rejected			22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FERRY3	detail/rejected/FERRY3/FERRY3-evaluation.md	rejected	rejected		2	167	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FEV	detail/rejected/FEV/FEV-evaluation.md	rejected	rejected			22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FGF12	detail/rejected/FGF12/FGF12-evaluation.md	rejected	rejected			22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FGF3	detail/rejected/FGF3/FGF3-evaluation.md	rejected	rejected		2	170	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
FHIT	detail/rejected/FHIT/FHIT-evaluation.md	rejected	rejected			22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FHL1	detail/rejected/FHL1/FHL1-evaluation.md	rejected	rejected			22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FHL2	detail/rejected/FHL2/FHL2-evaluation.md	rejected	rejected		6	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FHL3	detail/rejected/FHL3/FHL3-evaluation.md	rejected	rejected		4	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FIGLA	detail/rejected/FIGLA/FIGLA-evaluation.md	rejected	rejected		3	22	True	False	False	False	False	True	True	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FKBP4	detail/rejected/FKBP4/FKBP4-evaluation.md	rejected	rejected		3	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FKBP5	detail/rejected/FKBP5/FKBP5-evaluation.md	rejected	rejected		3	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FLCN	detail/rejected/FLCN/FLCN-evaluation.md	rejected	rejected			22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FOXC2	detail/rejected/FOXC2/FOXC2-evaluation.md	rejected	rejected		4	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FOXD2	detail/rejected/FOXD2/FOXD2-evaluation.md	rejected	rejected		4	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FOXE1	detail/rejected/FOXE1/FOXE1-evaluation.md	rejected	rejected		6	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FOXE3	detail/rejected/FOXE3/FOXE3-evaluation.md	rejected	rejected		3	22	True	False	False	False	False	True	True	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FOXF1	detail/rejected/FOXF1/FOXF1-evaluation.md	rejected	rejected		3	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FOXF2	detail/rejected/FOXF2/FOXF2-evaluation.md	rejected	rejected		3	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FOXH1	detail/rejected/FOXH1/FOXH1-evaluation.md	rejected	rejected		6	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FOXI3	detail/rejected/FOXI3/FOXI3-evaluation.md	rejected	rejected		3	22	True	False	False	False	False	True	True	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FOXJ1	detail/rejected/FOXJ1/FOXJ1-evaluation.md	rejected	rejected		4	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FOXO4	detail/rejected/FOXO4/FOXO4-evaluation.md	rejected	rejected		6	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FOXQ1	detail/rejected/FOXQ1/FOXQ1-evaluation.md	rejected	rejected		6	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FRG2	detail/rejected/FRG2/FRG2-evaluation.md	rejected	rejected		3	22	True	False	False	False	False	True	True	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FSD1	detail/rejected/FSD1/FSD1-evaluation.md	rejected	rejected		3	22	True	False	False	False	False	True	True	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FSTL3	detail/rejected/FSTL3/FSTL3-evaluation.md	rejected	rejected		6	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FUBP1	detail/rejected/FUBP1/FUBP1-evaluation.md	rejected	rejected		4	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FUT8	detail/rejected/FUT8/FUT8-evaluation.md	rejected	rejected		4	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
FZR1	detail/rejected/FZR1/FZR1-evaluation.md	rejected	rejected		6	22	True	False	False	False	False	True	False	False	False	PARTIAL	thin_report_lt25_lines;missing_ppi_marker
Fam209	detail/rejected/Fam209/Fam209-evaluation.md	rejected	rejected		2	156	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
Fbxw15	detail/rejected/Fbxw15/Fbxw15-evaluation.md	rejected	rejected		3	157	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
Fcor	detail/rejected/Fcor/Fcor-evaluation.md	rejected	rejected		3	162	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GAB1	detail/rejected/GAB1/GAB1-evaluation.md	rejected	rejected		3	35	True	False	False	False	False	True	False	False	False	GOOD	missing_ppi_marker
GADD45B	detail/rejected/GADD45B/GADD45B-evaluation.md	rejected	rejected		3	35	True	False	False	False	False	True	False	False	False	GOOD	missing_ppi_marker
GALM	detail/rejected/GALM/GALM-evaluation.md	rejected	rejected		3	42	True	False	True	False	False	True	True	False	False	GOOD	missing_ppi_marker
GAS2	detail/rejected/GAS2/GAS2-evaluation.md	rejected	rejected		3	35	True	False	False	False	False	True	False	False	False	GOOD	missing_ppi_marker
GATA5	detail/rejected/GATA5/GATA5-evaluation.md	rejected	rejected		3	35	True	False	False	False	False	True	False	False	False	GOOD	missing_ppi_marker
GBP2	detail/rejected/GBP2/GBP2-evaluation.md	rejected	rejected		3	35	True	False	False	False	False	True	False	False	False	GOOD	missing_ppi_marker
GBX2	detail/rejected/GBX2/GBX2-evaluation.md	rejected	rejected		3	35	True	False	False	False	False	True	False	False	False	GOOD	missing_ppi_marker
GCAT	detail/rejected/GCAT/GCAT-evaluation.md	rejected	rejected		3	35	True	False	False	False	False	True	False	False	False	GOOD	missing_ppi_marker
GCH1	detail/rejected/GCH1/GCH1-evaluation.md	rejected	rejected		3	35	True	False	False	False	False	True	False	False	False	GOOD	missing_ppi_marker
GCKR	detail/rejected/GCKR/GCKR-evaluation.md	rejected	rejected		6	165	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GCLM	detail/rejected/GCLM/GCLM-evaluation.md	rejected	rejected		3	35	True	False	False	False	False	True	False	False	False	GOOD	missing_ppi_marker
GCM1	detail/rejected/GCM1/GCM1-evaluation.md	rejected	rejected		3	35	True	False	False	False	False	True	False	False	False	GOOD	missing_ppi_marker
GCM2	detail/rejected/GCM2/GCM2-evaluation.md	rejected	rejected		3	35	True	False	False	False	False	True	False	False	False	GOOD	missing_ppi_marker
GDA	detail/rejected/GDA/GDA-evaluation.md	rejected	rejected		3	35	True	False	False	False	False	True	False	False	False	GOOD	missing_ppi_marker
GEMIN2	detail/rejected/GEMIN2/GEMIN2-evaluation.md	rejected	rejected		3	35	True	False	False	False	False	True	False	False	False	GOOD	missing_ppi_marker
GGN	detail/rejected/GGN/GGN-evaluation.md	rejected	rejected		2	177	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GID4	detail/rejected/GID4/GID4-evaluation.md	rejected	rejected		2	174	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GIMAP4	detail/rejected/GIMAP4/GIMAP4-evaluation.md	rejected	rejected		2	170	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GIMAP5	detail/rejected/GIMAP5/GIMAP5-evaluation.md	rejected	rejected		2	165	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GIMAP6	detail/rejected/GIMAP6/GIMAP6-evaluation.md	rejected	rejected		2	169	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GIMAP7	detail/rejected/GIMAP7/GIMAP7-evaluation.md	rejected	rejected		2	170	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GIMD1	detail/rejected/GIMD1/GIMD1-evaluation.md	rejected	rejected		3	155	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GJA3	detail/rejected/GJA3/GJA3-evaluation.md	rejected	rejected		2	178	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GJA4	detail/rejected/GJA4/GJA4-evaluation.md	rejected	rejected		2	168	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GJA5	detail/rejected/GJA5/GJA5-evaluation.md	rejected	rejected		2	177	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GJA8	detail/rejected/GJA8/GJA8-evaluation.md	rejected	rejected		2	178	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GJB1	detail/rejected/GJB1/GJB1-evaluation.md	rejected	rejected		2	174	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GJB2	detail/rejected/GJB2/GJB2-evaluation.md	rejected	rejected		2	171	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GJB3	detail/rejected/GJB3/GJB3-evaluation.md	rejected	rejected		2	167	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GJB5	detail/rejected/GJB5/GJB5-evaluation.md	rejected	rejected		2	177	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GJB6	detail/rejected/GJB6/GJB6-evaluation.md	rejected	rejected		2	177	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GJB7	detail/rejected/GJB7/GJB7-evaluation.md	rejected	rejected		2	173	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GJC2	detail/rejected/GJC2/GJC2-evaluation.md	rejected	rejected		2	166	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GJC3	detail/rejected/GJC3/GJC3-evaluation.md	rejected	rejected		2	170	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
GJD2	detail/rejected/GJD2/GJD2-evaluation.md	rejected	rejected		2	175	True	True	True	True	True	True	True	False	False	GOOD	ok_or_rejected_without_score
