gene	current_path	status	current_lines	current_chars	risk	issues	in_excel	recommended_action	reason
WDR11	rejected/WDR11/WDR11-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WDR12	rejected/WDR12/WDR12-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WDR13	rejected/WDR13/WDR13-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WDR17	rejected/WDR17/WDR17-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WDR19	rejected/WDR19/WDR19-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WDR20	rejected/WDR20/WDR20-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WDR36	rejected/WDR36/WDR36-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WDR45B	rejected/WDR45B/WDR45B-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WDR46	rejected/WDR46/WDR46-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WDR48	rejected/WDR48/WDR48-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WDR49	rejected/WDR49/WDR49-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WDR7	rejected/WDR7/WDR7-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WDR75	rejected/WDR75/WDR75-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WDR83	rejected/WDR83/WDR83-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WDSUB1	rejected/WDSUB1/WDSUB1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WEE2	rejected/WEE2/WEE2-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WIPI1	rejected/WIPI1/WIPI1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
WSCD2	rejected/WSCD2/WSCD2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
XAGE1A	rejected/XAGE1A/XAGE1A-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
XIRP1	rejected/XIRP1/XIRP1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
XIRP2	rejected/XIRP2/XIRP2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
XPOT	rejected/XPOT/XPOT-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
XRCC2	rejected/XRCC2/XRCC2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
YAE1	rejected/YAE1/YAE1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
YARS1	rejected/YARS1/YARS1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
YIPF1	rejected/YIPF1/YIPF1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
YIPF5	rejected/YIPF5/YIPF5-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
YLPM1	rejected/YLPM1/YLPM1-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
YPEL2	rejected/YPEL2/YPEL2-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
YPEL5	rejected/YPEL5/YPEL5-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
YWHAQ	rejected/YWHAQ/YWHAQ-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
YY1AP1	rejected/YY1AP1/YY1AP1-evaluation.md	rejected	11	188	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
ZNG1A	rejected/ZNG1A/ZNG1A-evaluation.md	rejected	11	186	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
Zng1	rejected/Zng1/Zng1-evaluation.md	rejected	11	184	CRITICAL	THIN,SHORT_REJECTED	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
AARS2	rejected/AARS2/AARS2-evaluation.md	rejected	13	252	CRITICAL	THIN,SHORT_REJECTED	False	DELETE	Not in Excel, thin template — garbage report
AASDHPPT	rejected/AASDHPPT/AASDHPPT-evaluation.md	rejected	13	295	CRITICAL	THIN,SHORT_REJECTED	False	DELETE	Not in Excel, thin template — garbage report
ABAT	rejected/ABAT/ABAT-evaluation.md	rejected	13	258	CRITICAL	THIN,SHORT_REJECTED	False	DELETE	Not in Excel, thin template — garbage report
ABCA1	rejected/ABCA1/ABCA1-evaluation.md	rejected	13	254	CRITICAL	THIN,SHORT_REJECTED	False	DELETE	Not in Excel, thin template — garbage report
AADAC	rejected/AADAC/AADAC-evaluation.md	rejected	16	371	CRITICAL	THIN	False	DELETE	Not in Excel, thin template — garbage report
AADACL2	rejected/AADACL2/AADACL2-evaluation.md	rejected	16	362	CRITICAL	THIN	False	DELETE	Not in Excel, thin template — garbage report
AADAT	rejected/AADAT/AADAT-evaluation.md	rejected	16	388	CRITICAL	THIN	False	DELETE	Not in Excel, thin template — garbage report
BCLAF1	rejected/BCLAF1/BCLAF1-evaluation.md	rejected	24	558	CRITICAL	THIN	True	FULL_REEVALUATE	In Excel, thin template — must properly evaluate
AATF	nucleoplasm/AATF/AATF-evaluation.md	scored	25	517	HIGH		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,Literature
C22orf39	rejected/C22orf39/C22orf39-evaluation.md	rejected	26	697	HIGH		False	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI
C4orf51	rejected/C4orf51/C4orf51-evaluation.md	rejected	26	599	HIGH		False	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI
C5orf60	rejected/C5orf60/C5orf60-evaluation.md	rejected	26	616	HIGH		False	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI
C2orf68	rejected/C2orf68/C2orf68-evaluation.md	rejected	27	631	HIGH		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI
C2orf72	rejected/C2orf72/C2orf72-evaluation.md	rejected	27	696	HIGH		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI
C2orf81	rejected/C2orf81/C2orf81-evaluation.md	rejected	27	648	HIGH		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI
C3orf20	rejected/C3orf20/C3orf20-evaluation.md	rejected	27	793	HIGH		False	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI
C3orf80	rejected/C3orf80/C3orf80-evaluation.md	rejected	27	728	HIGH		False	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI
C4orf33	rejected/C4orf33/C4orf33-evaluation.md	rejected	27	706	HIGH		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI
C4orf47	rejected/C4orf47/C4orf47-evaluation.md	rejected	27	841	HIGH		False	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI
C22orf42	rejected/C22orf42/C22orf42-evaluation.md	rejected	28	876	HIGH		False	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI
C2CD3	rejected/C2CD3/C2CD3-evaluation.md	rejected	28	984	HIGH		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI
C3orf33	rejected/C3orf33/C3orf33-evaluation.md	rejected	28	878	HIGH		False	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI
C3orf62	rejected/C3orf62/C3orf62-evaluation.md	rejected	28	877	HIGH		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI
C4orf19	rejected/C4orf19/C4orf19-evaluation.md	rejected	28	878	HIGH		False	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI
FLII	rejected/FLII/FLII-evaluation.md	rejected	28	606	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,AlphaFold,PDB,PPI,Literature
AAGAB	nuclear-speckle/AAGAB/AAGAB-evaluation.md	scored	34	965	HIGH		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,Literature
C22orf31	rejected/C22orf31/C22orf31-evaluation.md	rejected	44	795	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
C4orf54	rejected/C4orf54/C4orf54-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
C5orf22	rejected/C5orf22/C5orf22-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
C5orf24	rejected/C5orf24/C5orf24-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
C8orf33	rejected/C8orf33/C8orf33-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
C8orf74	rejected/C8orf74/C8orf74-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
C9orf152	rejected/C9orf152/C9orf152-evaluation.md	rejected	44	795	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
C9orf153	rejected/C9orf153/C9orf153-evaluation.md	rejected	44	795	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
C9orf40	rejected/C9orf40/C9orf40-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
C9orf85	rejected/C9orf85/C9orf85-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
CC2D2B	rejected/CC2D2B/CC2D2B-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
CCDC102A	rejected/CCDC102A/CCDC102A-evaluation.md	rejected	44	795	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
CCDC106	rejected/CCDC106/CCDC106-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
CCDC107	rejected/CCDC107/CCDC107-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
CCDC125	rejected/CCDC125/CCDC125-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
CCDC13	rejected/CCDC13/CCDC13-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
CCDC188	rejected/CCDC188/CCDC188-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
CCDC89	rejected/CCDC89/CCDC89-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
CIMAP3	rejected/CIMAP3/CIMAP3-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
COMMD6	rejected/COMMD6/COMMD6-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
COMMD8	rejected/COMMD8/COMMD8-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
COMMD9	rejected/COMMD9/COMMD9-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
CPHXL	rejected/CPHXL/CPHXL-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
CPHXL2	rejected/CPHXL2/CPHXL2-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
CTDNEP1	rejected/CTDNEP1/CTDNEP1-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
CTDSPL2	rejected/CTDSPL2/CTDSPL2-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DAZ1	rejected/DAZ1/DAZ1-evaluation.md	rejected	44	783	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DAZ4	rejected/DAZ4/DAZ4-evaluation.md	rejected	44	783	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DCANP1	rejected/DCANP1/DCANP1-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DCUN1D3	rejected/DCUN1D3/DCUN1D3-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DCUN1D5	rejected/DCUN1D5/DCUN1D5-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DDIAS	rejected/DDIAS/DDIAS-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DERPC	rejected/DERPC/DERPC-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DESI1	rejected/DESI1/DESI1-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DGCR6	rejected/DGCR6/DGCR6-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DGCR6L	rejected/DGCR6L/DGCR6L-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DNAAF4	rejected/DNAAF4/DNAAF4-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DPY19L2	rejected/DPY19L2/DPY19L2-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DQX1	rejected/DQX1/DQX1-evaluation.md	rejected	44	783	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DUX1	rejected/DUX1/DUX1-evaluation.md	rejected	44	783	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DUX3	rejected/DUX3/DUX3-evaluation.md	rejected	44	783	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DUX5	rejected/DUX5/DUX5-evaluation.md	rejected	44	783	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
DYNLT4	rejected/DYNLT4/DYNLT4-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
EDRF1	rejected/EDRF1/EDRF1-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
EEF1AKMT2	rejected/EEF1AKMT2/EEF1AKMT2-evaluation.md	rejected	44	798	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
EEIG1	rejected/EEIG1/EEIG1-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
EID2B	rejected/EID2B/EID2B-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
ELAC1	rejected/ELAC1/ELAC1-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
ELP5	rejected/ELP5/ELP5-evaluation.md	rejected	44	783	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
EPM2A	rejected/EPM2A/EPM2A-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
ERFL	rejected/ERFL/ERFL-evaluation.md	rejected	44	783	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
ERICH6	rejected/ERICH6/ERICH6-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
ETV3L	rejected/ETV3L/ETV3L-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FAM169A	rejected/FAM169A/FAM169A-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FAM193B	rejected/FAM193B/FAM193B-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FAM209A	rejected/FAM209A/FAM209A-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FAM209B	rejected/FAM209B/FAM209B-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FAM220A	rejected/FAM220A/FAM220A-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FAM47E	rejected/FAM47E/FAM47E-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FAM53B	rejected/FAM53B/FAM53B-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FAM76B	rejected/FAM76B/FAM76B-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FAM9A	rejected/FAM9A/FAM9A-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FAM9B	rejected/FAM9B/FAM9B-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FAM9C	rejected/FAM9C/FAM9C-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FANK1	rejected/FANK1/FANK1-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FBH1	rejected/FBH1/FBH1-evaluation.md	rejected	44	783	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FBLL1	rejected/FBLL1/FBLL1-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FBXL17	rejected/FBXL17/FBXL17-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FIRRM	rejected/FIRRM/FIRRM-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FOXD4L3	rejected/FOXD4L3/FOXD4L3-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FRG2B	rejected/FRG2B/FRG2B-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FRG2C	rejected/FRG2C/FRG2C-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
FSBP	rejected/FSBP/FSBP-evaluation.md	rejected	44	783	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
Fam209	rejected/Fam209/Fam209-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
Fbxw15	rejected/Fbxw15/Fbxw15-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
GARIN3	rejected/GARIN3/GARIN3-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
GCFC2	rejected/GCFC2/GCFC2-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
GCHFR	rejected/GCHFR/GCHFR-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
GHDC	rejected/GHDC/GHDC-evaluation.md	rejected	44	783	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
GMCL2	rejected/GMCL2/GMCL2-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
GPN3	rejected/GPN3/GPN3-evaluation.md	rejected	44	783	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
Gm52993	rejected/Gm52993/Gm52993-evaluation.md	rejected	44	792	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
H4C7	rejected/H4C7/H4C7-evaluation.md	rejected	44	783	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
HARBI1	rejected/HARBI1/HARBI1-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
HINT3	rejected/HINT3/HINT3-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
HMGB4	rejected/HMGB4/HMGB4-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
HROB	rejected/HROB/HROB-evaluation.md	rejected	44	783	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
IFFO1	rejected/IFFO1/IFFO1-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
INPP4A	rejected/INPP4A/INPP4A-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
ISOC2	rejected/ISOC2/ISOC2-evaluation.md	rejected	44	786	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
Ifi211	rejected/Ifi211/Ifi211-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
Ifi214	rejected/Ifi214/Ifi214-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
Isoc2a	rejected/Isoc2a/Isoc2a-evaluation.md	rejected	44	789	CRITICAL		True	AUDIT_THEN_FIX	HIGH risk, PubMed,PDB,PPI,Literature
