gene	excel_sheets	has_report	report_paths	status	category	lines	chars	has_duplicate	coverage_status	reason
TOX2	?	True	detail/nucleoplasm/TOX2/TOX2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TOX3	?	True	detail/rejected/TOX3/TOX3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TOX4	?	True	detail/chromatin/TOX4/TOX4-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
TP53	?	True	detail/rejected/TP53/TP53-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TP53BP1	?	True	detail/rejected/TP53BP1/TP53BP1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TP53BP2	?	True	detail/rejected/TP53BP2/TP53BP2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TP53INP1	?	True	detail/rejected/TP53INP1/TP53INP1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TP53INP2	?	True	detail/rejected/TP53INP2/TP53INP2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TP53RK	?	True	detail/nucleoplasm/TP53RK/TP53RK-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TP53TG5	?	True	detail/nucleolus/TP53TG5/TP53TG5-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
TP63	?	True	detail/rejected/TP63/TP63-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TP73	?	True	detail/rejected/TP73/TP73-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TPCN2	?	True	detail/nucleoplasm/TPCN2/TPCN2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TPI1	?	True	detail/rejected/TPI1/TPI1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TPP2	?	True	detail/rejected/TPP2/TPP2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TPPP	?	True	detail/rejected/TPPP/TPPP-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TPR	?	True	detail/rejected/TPR/TPR-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TPRG1	?	True	detail/nucleoplasm/TPRG1/TPRG1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TPRKB	?	True	detail/nucleoplasm/TPRKB/TPRKB-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TPRN	?	True	detail/nucleoplasm/TPRN/TPRN-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TPRX1	?	True	detail/nucleoplasm/TPRX1/TPRX1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TPRX2	?	True	detail/rejected/TPRX2/TPRX2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TPX2	?	True	detail/rejected/TPX2/TPX2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRA2A	?	True	detail/nucleus-cytoplasm/TRA2A/TRA2A-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
TRADD	?	True	detail/rejected/TRADD/TRADD-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRAF1	?	True	detail/rejected/TRAF1/TRAF1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRAF4	?	True	detail/rejected/TRAF4/TRAF4-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRAF6	?	True	detail/rejected/TRAF6/TRAF6-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRAF7	?	True	detail/nucleoplasm/TRAF7/TRAF7-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRAIP	?	True	detail/nucleolus/TRAIP/TRAIP-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
TRAK1	?	True	detail/rejected/TRAK1/TRAK1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRAK2	?	True	detail/nuclear-speckle/TRAK2/TRAK2-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
TRANK1	?	True	detail/nucleoplasm/TRANK1/TRANK1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRAPPC12	?	True	detail/rejected/TRAPPC12/TRAPPC12-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRAPPC13	?	True	detail/nucleoplasm/TRAPPC13/TRAPPC13-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TREX1	?	True	detail/rejected/TREX1/TREX1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TREX2	?	True	detail/rejected/TREX2/TREX2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRIB2	?	True	detail/rejected/TRIB2/TRIB2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRIB3	?	True	detail/rejected/TRIB3/TRIB3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRIM11	?	True	detail/nucleoplasm/TRIM11/TRIM11-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRIM15	?	True	detail/nucleoplasm/TRIM15/TRIM15-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRIM24	?	True	detail/rejected/TRIM24/TRIM24-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRIM29	?	True	detail/rejected/TRIM29/TRIM29-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRIM32	?	True	detail/rejected/TRIM32/TRIM32-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRIM33	?	True	detail/rejected/TRIM33/TRIM33-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRIM35	?	True	detail/nucleoplasm/TRIM35/TRIM35-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRIM37	?	True	detail/rejected/TRIM37/TRIM37-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRIM41	?	True	detail/nucleolus/TRIM41/TRIM41-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
TRIM45	?	True	detail/nucleoplasm/TRIM45/TRIM45-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRIM47	?	True	detail/nucleoplasm/TRIM47/TRIM47-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRIM49D1	?	True	detail/nucleoplasm/TRIM49D1/TRIM49D1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRIM49D2	?	True	detail/nucleoplasm/TRIM49D2/TRIM49D2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRIM51	?	True	detail/nucleoplasm/TRIM51/TRIM51-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRIM51G	?	True	detail/nucleoplasm/TRIM51G/TRIM51G-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRIM52	?	True	detail/nucleoplasm/TRIM52/TRIM52-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRIM55	?	True	detail/nucleoplasm/TRIM55/TRIM55-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRIM56	?	True	detail/rejected/TRIM56/TRIM56-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRIM60	?	True	detail/nucleoplasm/TRIM60/TRIM60-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRIM61	?	True	detail/nucleolus/TRIM61/TRIM61-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
TRIM63	?	True	detail/rejected/TRIM63/TRIM63-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRIM65	?	True	detail/nucleoplasm/TRIM65/TRIM65-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRIM66	?	True	detail/nucleoplasm/TRIM66/TRIM66-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRIM68	?	True	detail/rejected/TRIM68/TRIM68-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRIM69	?	True	detail/nuclear-speckle/TRIM69/TRIM69-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
TRIM7	?	True	detail/nucleoplasm/TRIM7/TRIM7-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRIM8	?	True	detail/nuclear-body/TRIM8/TRIM8-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
TRIOBP	?	True	detail/chromatin/TRIOBP/TRIOBP-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
TRIP12	?	True	detail/nucleoplasm/TRIP12/TRIP12-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRIP13	?	True	detail/rejected/TRIP13/TRIP13-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRIP4	?	True	detail/rejected/TRIP4/TRIP4-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRIP6	?	True	detail/rejected/TRIP6/TRIP6-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRIR	?	True	detail/nucleoplasm/TRIR/TRIR-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRMO	?	True	detail/nucleoplasm/TRMO/TRMO-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRMT1	?	True	detail/nucleus-cytoplasm/TRMT1/TRMT1-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
TRMT10A	?	True	detail/nucleolus/TRMT10A/TRMT10A-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
TRMT10B	?	True	detail/nucleoplasm/TRMT10B/TRMT10B-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRMT11	?	True	detail/nuclear-speckle/TRMT11/TRMT11-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
TRMT112	?	True	detail/nucleus-cytoplasm/TRMT112/TRMT112-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
TRMT13	?	True	detail/nuclear-speckle/TRMT13/TRMT13-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
TRMT1L	?	True	detail/nucleolus/TRMT1L/TRMT1L-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
TRMT44	?	True	detail/nuclear-speckle/TRMT44/TRMT44-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
TRMT5	?	True	detail/nucleoplasm/TRMT5/TRMT5-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRMT9B	?	True	detail/nucleoplasm/TRMT9B/TRMT9B-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TRNAU1AP	?	True	detail/nucleus-cytoplasm/TRNAU1AP/TRNAU1AP-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
TRNP1	?	True	detail/chromatin/TRNP1/TRNP1-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
TRPM7	?	True	detail/rejected/TRPM7/TRPM7-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRRAP	?	True	detail/rejected/TRRAP/TRRAP-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TRUB1	?	True	detail/nucleus-cytoplasm/TRUB1/TRUB1-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
TSACC	?	True	detail/nuclear-speckle/TSACC/TSACC-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
TSC22D1	?	True	detail/nuclear-body/TSC22D1/TSC22D1-evaluation.md	COVERED_SCORED	nuclear-body	?	?	?	COVERED_SCORED	OK
TSC22D3	?	True	detail/rejected/TSC22D3/TSC22D3-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TSC22D4	?	True	detail/nucleus-cytoplasm/TSC22D4/TSC22D4-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
TSEN15	?	True	detail/rejected/TSEN15/TSEN15-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TSEN2	?	True	detail/nucleolus/TSEN2/TSEN2-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
TSEN34	?	True	detail/rejected/TSEN34/TSEN34-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TSEN54	?	True	detail/nucleolus/TSEN54/TSEN54-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
TSG101	?	True	detail/rejected/TSG101/TSG101-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TSNAX	?	True	detail/nucleoplasm/TSNAX/TSNAX-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TSNAXIP1	?	True	detail/rejected/TSNAXIP1/TSNAXIP1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TSPAN13	?	True	detail/nucleoplasm/TSPAN13/TSPAN13-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TSPAN2	?	True	detail/nucleoplasm/TSPAN2/TSPAN2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TSPAN3	?	True	detail/nucleoplasm/TSPAN3/TSPAN3-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TSPAN31	?	True	detail/nucleoplasm/TSPAN31/TSPAN31-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TSPAN32	?	True	detail/nucleoplasm/TSPAN32/TSPAN32-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TSPAN6	?	True	detail/nucleolus/TSPAN6/TSPAN6-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
TSPAN9	?	True	detail/nucleoplasm/TSPAN9/TSPAN9-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TSPY1	?	True	detail/chromatin/TSPY1/TSPY1-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
TSPY10	?	True	detail/rejected/TSPY10/TSPY10-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TSPY2	?	True	detail/rejected/TSPY2/TSPY2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TSPY3	?	True	detail/chromatin/TSPY3/TSPY3-evaluation.md	COVERED_SCORED	chromatin	?	?	?	COVERED_SCORED	OK
TSPY4	?	True	detail/rejected/TSPY4/TSPY4-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TSPY8	?	True	detail/rejected/TSPY8/TSPY8-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TSPY9	?	True	detail/rejected/TSPY9/TSPY9-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TSPYL1	?	True	detail/nucleolus/TSPYL1/TSPYL1-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
TSPYL2	?	True	detail/nucleus-cytoplasm/TSPYL2/TSPYL2-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
TSPYL6	?	True	detail/nucleoplasm/TSPYL6/TSPYL6-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TSR1	?	True	detail/nucleolus/TSR1/TSR1-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
TSR2	?	True	detail/nucleoplasm/TSR2/TSR2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TSSK1B	?	True	detail/nuclear-speckle/TSSK1B/TSSK1B-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
TSSK3	?	True	detail/nuclear-speckle/TSSK3/TSSK3-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
TSSK6	?	True	detail/nuclear-speckle/TSSK6/TSSK6-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
TSTD1	?	True	detail/rejected/TSTD1/TSTD1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TSTD2	?	True	detail/nucleoplasm/TSTD2/TSTD2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTBK1	?	True	detail/nucleoplasm/TTBK1/TTBK1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTBK2	?	True	detail/rejected/TTBK2/TTBK2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TTC12	?	True	detail/nuclear-envelope/TTC12/TTC12-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
TTC13	?	True	detail/nucleoplasm/TTC13/TTC13-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTC14	?	True	detail/nucleoplasm/TTC14/TTC14-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTC21A	?	True	detail/nucleoplasm/TTC21A/TTC21A-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTC24	?	True	detail/nucleoplasm/TTC24/TTC24-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTC27	?	True	detail/nucleoplasm/TTC27/TTC27-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTC3	?	True	detail/nucleoplasm/TTC3/TTC3-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTC31	?	True	detail/nucleoplasm/TTC31/TTC31-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTC32	?	True	detail/nucleoplasm/TTC32/TTC32-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTC33	?	True	detail/nucleoplasm/TTC33/TTC33-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTC36	?	True	detail/nucleoplasm/TTC36/TTC36-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTC39C	?	True	detail/nucleoplasm/TTC39C/TTC39C-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTC4	?	True	detail/nucleus-cytoplasm/TTC4/TTC4-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
TTC5	?	True	detail/rejected/TTC5/TTC5-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TTC8	?	True	detail/nucleolus/TTC8/TTC8-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
TTC9	?	True	detail/nuclear-speckle/TTC9/TTC9-evaluation.md	COVERED_SCORED	nuclear-speckle	?	?	?	COVERED_SCORED	OK
TTC9B	?	True	detail/nucleoplasm/TTC9B/TTC9B-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTC9C	?	True	detail/nucleoplasm/TTC9C/TTC9C-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTF1	?	True	detail/rejected/TTF1/TTF1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TTF2	?	True	detail/rejected/TTF2/TTF2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TTI1	?	True	detail/nucleoplasm/TTI1/TTI1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTI2	?	True	detail/nucleus-cytoplasm/TTI2/TTI2-evaluation.md	COVERED_SCORED	nucleus-cytoplasm	?	?	?	COVERED_SCORED	OK
TTK	?	True	detail/rejected/TTK/TTK-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TTL	?	True	detail/rejected/TTL/TTL-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TTLL12	?	True	detail/nucleoplasm/TTLL12/TTLL12-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTLL2	?	True	detail/nuclear-envelope/TTLL2/TTLL2-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
TTLL5	?	True	detail/nucleoplasm/TTLL5/TTLL5-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTLL9	?	True	detail/nucleoplasm/TTLL9/TTLL9-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TTN	?	True	detail/rejected/TTN/TTN-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TUBD1	?	True	detail/rejected/TUBD1/TUBD1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TUBGCP2	?	True	detail/nucleoplasm/TUBGCP2/TUBGCP2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TUSC1	?	True	detail/nucleoplasm/TUSC1/TUSC1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TWIST1	?	True	detail/rejected/TWIST1/TWIST1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TWIST2	?	True	detail/rejected/TWIST2/TWIST2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TXK	?	True	detail/nucleolus/TXK/TXK-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
TXLNA	?	True	detail/nucleoplasm/TXLNA/TXLNA-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TXLNG	?	True	detail/nuclear-envelope/TXLNG/TXLNG-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
TXN	?	True	detail/rejected/TXN/TXN-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TXNDC9	?	True	detail/nucleoplasm/TXNDC9/TXNDC9-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TXNIP	?	True	detail/rejected/TXNIP/TXNIP-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TXNL1	?	True	detail/rejected/TXNL1/TXNL1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TXNL4A	?	True	detail/rejected/Txnl4a/Txnl4a-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TXNL4B	?	True	detail/nucleolus/TXNL4B/TXNL4B-evaluation.md	COVERED_SCORED	nucleolus	?	?	?	COVERED_SCORED	OK
TXNRD1	?	True	detail/rejected/TXNRD1/TXNRD1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TXNRD3	?	True	detail/nucleoplasm/TXNRD3/TXNRD3-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TYMP	?	True	detail/rejected/TYMP/TYMP-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
TYSND1	?	True	detail/nucleoplasm/TYSND1/TYSND1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TYW1	?	True	detail/nucleoplasm/TYW1/TYW1-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TYW1B	?	True	detail/nucleoplasm/TYW1B/TYW1B-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
TYW2	?	True	detail/nucleoplasm/TYW2/TYW2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
Tbl1x	?	True	detail/nucleoplasm/TBL1X/TBL1X-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
Tex19.1	?	True	detail/rejected/Tex19.1/Tex19.1-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
Tex19.2	?	True	detail/rejected/Tex19.2/Tex19.2-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
Tex24	?	True	detail/rejected/Tex24/Tex24-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
Tfdp1	?	True	detail/nuclear-envelope/Tfdp1/Tfdp1-evaluation.md	COVERED_SCORED	nuclear-envelope	?	?	?	COVERED_SCORED	OK
Tincr	?	True	detail/nucleoplasm/Tincr/Tincr-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
Tnni3k	?	True	detail/nucleoplasm/Tnni3k/Tnni3k-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
Trap1a	?	True	detail/rejected/Trap1a/Trap1a-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
Trappc2	?	True	detail/nucleoplasm/Trappc2/Trappc2-evaluation.md	COVERED_SCORED	nucleoplasm	?	?	?	COVERED_SCORED	OK
Trim30a	?	True	detail/rejected/Trim30a/Trim30a-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
Tsga8	?	True	detail/rejected/Tsga8/Tsga8-evaluation.md	COVERED_REJECTED	rejected	?	?	?	COVERED_REJECTED	OK
