gene	path	status	category	lines	chars	has_yaml	has_hpa	has_uniprot_go	has_pubmed_strict_broad	has_alphafold_plddt_pae	has_pdb_or_no_pdb_explanation	has_ppi	has_te_relevance_reasoning	has_scoring_table	has_final_decision_reason	has_manual_review_note	has_forbidden_placeholders	has_packet_error_conclusion	has_one_line_no_nuclear_rejection	risk_level	recommended_action	reason
COG5	detail/nucleoplasm/COG5/COG5-evaluation.md	scored	nucleoplasm	150	4650	True	True	True	True	True	True	True	True	False	True	True	True	False	False	OK	KEEP	OK
SENP5	detail/nucleoplasm/SENP5/SENP5-evaluation.md	scored	nucleoplasm	164	6769	True	True	True	True	True	True	True	False	True	False	True	False	False	False	LOW	KEEP	Reason
ATXN1L	detail/nucleoplasm/ATXN1L/ATXN1L-evaluation.md	scored	nucleoplasm	268	10384	True	True	True	True	True	True	True	True	False	True	True	False	False	False	OK	KEEP	OK
TASOR	detail/nucleoplasm/TASOR/TASOR-evaluation.md	scored	nucleoplasm	179	5618	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
LRRC14	detail/nucleoplasm/LRRC14/LRRC14-evaluation.md	scored	nucleoplasm	173	5187	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
FAM89A	detail/nucleoplasm/FAM89A/FAM89A-evaluation.md	scored	nucleoplasm	170	4734	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
SKAP1	detail/nucleoplasm/SKAP1/SKAP1-evaluation.md	scored	nucleoplasm	184	6158	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
SEPTIN5	detail/nucleoplasm/SEPTIN5/SEPTIN5-evaluation.md	scored	nucleoplasm	173	4816	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
PTGR3	detail/nucleoplasm/PTGR3/PTGR3-evaluation.md	scored	nucleoplasm	175	5400	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
FSD2	detail/nucleoplasm/FSD2/FSD2-evaluation.md	scored	nucleoplasm	179	5759	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
TUSC1	detail/nucleoplasm/TUSC1/TUSC1-evaluation.md	scored	nucleoplasm	168	5079	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
GSK3A	detail/nucleoplasm/GSK3A/GSK3A-evaluation.md	scored	nucleoplasm	168	6549	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
RUFY2	detail/nucleoplasm/RUFY2/RUFY2-evaluation.md	scored	nucleoplasm	145	7718	False	True	True	True	True	True	True	True	True	True	True	False	False	False	OK	KEEP	OK
DOLK	detail/nucleoplasm/DOLK/DOLK-evaluation.md	scored	nucleoplasm	168	4638	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
CCDC18	detail/nucleoplasm/CCDC18/CCDC18-evaluation.md	scored	nucleoplasm	177	5664	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
C17orf50	detail/nucleoplasm/C17orf50/C17orf50-evaluation.md	scored	nucleoplasm	173	4635	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
PRKX	detail/nucleoplasm/PRKX/PRKX-evaluation.md	scored	nucleoplasm	181	5885	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
Trappc2	detail/nucleoplasm/Trappc2/Trappc2-evaluation.md	scored	nucleoplasm	184	6036	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
BCL7B	detail/nucleoplasm/BCL7B/BCL7B-evaluation.md	scored	nucleoplasm	190	6131	True	True	True	True	True	True	True	True	False	True	False	False	False	False	OK	KEEP	OK
ANP32D	detail/nucleoplasm/ANP32D/ANP32D-evaluation.md	scored	nucleoplasm	93	3235	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
BCLAF3	detail/nucleoplasm/BCLAF3/BCLAF3-evaluation.md	scored	nucleoplasm	158	4252	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
FAM178A	detail/nucleoplasm/FAM178A/FAM178A-evaluation.md	scored	nucleoplasm	185	5354	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
RAB6C	detail/nucleoplasm/RAB6C/RAB6C-evaluation.md	scored	nucleoplasm	182	6003	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
SERF1A	detail/nucleoplasm/SERF1A/SERF1A-evaluation.md	scored	nucleoplasm	164	6556	True	True	True	True	True	True	True	True	True	False	True	False	False	False	LOW	KEEP	Reason
DDIT4L	detail/nucleoplasm/DDIT4L/DDIT4L-evaluation.md	scored	nucleoplasm	119	3439	True	True	True	True	True	True	True	True	False	True	True	True	False	False	OK	KEEP	OK
COTL1	detail/nucleoplasm/COTL1/COTL1-evaluation.md	scored	nucleoplasm	175	4921	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
CCDC27	detail/nucleoplasm/CCDC27/CCDC27-evaluation.md	scored	nucleoplasm	170	4810	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
ANAPC16	detail/nucleoplasm/ANAPC16/ANAPC16-evaluation.md	scored	nucleoplasm	116	5603	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
MFHAS1	detail/nucleoplasm/MFHAS1/MFHAS1-evaluation.md	scored	nucleoplasm	177	5614	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
MAD2L2	detail/nucleoplasm/MAD2L2/MAD2L2-evaluation.md	scored	nucleoplasm	184	6026	True	True	True	True	True	True	True	True	True	True	True	False	False	False	OK	KEEP	OK
EFCC1	detail/nucleoplasm/EFCC1/EFCC1-evaluation.md	scored	nucleoplasm	166	4481	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
SCOC	detail/nucleoplasm/SCOC/SCOC-evaluation.md	scored	nucleoplasm	118	3636	True	True	True	True	True	True	True	True	False	True	True	True	False	False	OK	KEEP	OK
FAM90A11	detail/nucleoplasm/FAM90A11/FAM90A11-evaluation.md	scored	nucleoplasm	155	3616	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
NCOA5	detail/nucleoplasm/NCOA5/NCOA5-evaluation.md	scored	nucleoplasm	173	4562	True	True	True	True	True	True	True	True	False	True	False	False	False	False	OK	KEEP	OK
NAT9	detail/nucleoplasm/NAT9/NAT9-evaluation.md	scored	nucleoplasm	177	5594	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
LENG8	detail/nucleoplasm/LENG8/LENG8-evaluation.md	scored	nucleoplasm	178	5667	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
C17orf100	detail/nucleoplasm/C17orf100/C17orf100-evaluation.md	scored	nucleoplasm	155	3546	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
UNCX	detail/nucleoplasm/UNCX/UNCX-evaluation.md	scored	nucleoplasm	174	5424	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
DLX4	detail/nucleoplasm/DLX4/DLX4-evaluation.md	scored	nucleoplasm	177	5455	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
BHLHE41	detail/nucleoplasm/BHLHE41/BHLHE41-evaluation.md	scored	nucleoplasm	177	5159	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
PIGX	detail/nucleoplasm/PIGX/PIGX-evaluation.md	scored	nucleoplasm	170	5343	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
INIP	detail/nucleoplasm/INIP/INIP-evaluation.md	scored	nucleoplasm	180	5581	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
IMPA2	detail/nucleoplasm/IMPA2/IMPA2-evaluation.md	scored	nucleoplasm	178	5803	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
CDV3	detail/nucleoplasm/CDV3/CDV3-evaluation.md	scored	nucleoplasm	183	5593	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
GPN1	detail/nucleoplasm/GPN1/GPN1-evaluation.md	scored	nucleoplasm	181	5670	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
C1orf226	detail/nucleoplasm/C1orf226/C1orf226-evaluation.md	scored	nucleoplasm	175	5291	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
TTI1	detail/nucleoplasm/TTI1/TTI1-evaluation.md	scored	nucleoplasm	181	5564	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
FAM90A16	detail/nucleoplasm/FAM90A16/FAM90A16-evaluation.md	scored	nucleoplasm	155	3671	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
DOHH	detail/nucleoplasm/DOHH/DOHH-evaluation.md	scored	nucleoplasm	168	5386	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
TBC1D22B	detail/nucleoplasm/TBC1D22B/TBC1D22B-evaluation.md	scored	nucleoplasm	177	5502	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
TBC1D28	detail/nucleoplasm/TBC1D28/TBC1D28-evaluation.md	scored	nucleoplasm	159	4000	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
ANKS1A	detail/nucleoplasm/ANKS1A/ANKS1A-evaluation.md	scored	nucleoplasm	56	3022	True	True	True	True	True	True	True	False	True	True	True	True	False	False	OK	KEEP	OK
DENND1C	detail/nucleoplasm/DENND1C/DENND1C-evaluation.md	scored	nucleoplasm	174	5461	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
GUCD1	detail/nucleoplasm/GUCD1/GUCD1-evaluation.md	scored	nucleoplasm	177	5553	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
POC1B	detail/nucleoplasm/POC1B/POC1B-evaluation.md	scored	nucleoplasm	180	5769	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
DCUN1D2	detail/nucleoplasm/DCUN1D2/DCUN1D2-evaluation.md	scored	nucleoplasm	179	5789	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
MSGN1	detail/nucleoplasm/MSGN1/MSGN1-evaluation.md	scored	nucleoplasm	184	4684	True	True	True	True	True	True	True	True	False	True	False	False	False	False	OK	KEEP	OK
C17orf107	detail/nucleoplasm/C17orf107/C17orf107-evaluation.md	scored	nucleoplasm	155	3633	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
BTF3L4	detail/nucleoplasm/BTF3L4/BTF3L4-evaluation.md	scored	nucleoplasm	177	5639	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
POU2AF2	detail/nucleoplasm/POU2AF2/POU2AF2-evaluation.md	scored	nucleoplasm	162	4709	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
STEEP1	detail/nucleoplasm/STEEP1/STEEP1-evaluation.md	scored	nucleoplasm	172	5364	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
RWDD3	detail/nucleoplasm/RWDD3/RWDD3-evaluation.md	scored	nucleoplasm	145	8157	False	True	True	True	True	True	True	True	True	False	True	False	False	False	LOW	KEEP	Reason
FAM90A20	detail/nucleoplasm/FAM90A20/FAM90A20-evaluation.md	scored	nucleoplasm	155	3606	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
KIDINS220	detail/nucleoplasm/KIDINS220/KIDINS220-evaluation.md	scored	nucleoplasm	180	5695	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
KPNA6	detail/nucleoplasm/KPNA6/KPNA6-evaluation.md	scored	nucleoplasm	182	5577	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
Chtf8	detail/nucleoplasm/Chtf8/Chtf8-evaluation.md	scored	nucleoplasm	174	4890	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
SSX5	detail/nucleoplasm/SSX5/SSX5-evaluation.md	scored	nucleoplasm	176	5632	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
FRMD4A	detail/nucleoplasm/FRMD4A/FRMD4A-evaluation.md	scored	nucleoplasm	180	6048	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
PLCXD2	detail/nucleoplasm/PLCXD2/PLCXD2-evaluation.md	scored	nucleoplasm	167	4178	True	True	True	True	True	True	True	True	False	True	False	False	False	False	OK	KEEP	OK
FASTKD3	detail/nucleoplasm/FASTKD3/FASTKD3-evaluation.md	scored	nucleoplasm	186	5994	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
VPS37A	detail/nucleoplasm/VPS37A/VPS37A-evaluation.md	scored	nucleoplasm	184	6012	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
Tincr	detail/nucleoplasm/Tincr/Tincr-evaluation.md	scored	nucleoplasm	168	4692	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
LENG1	detail/nucleoplasm/LENG1/LENG1-evaluation.md	scored	nucleoplasm	164	4435	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
GSX1	detail/nucleoplasm/GSX1/GSX1-evaluation.md	scored	nucleoplasm	178	5815	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
GPR88	detail/nucleoplasm/GPR88/GPR88-evaluation.md	scored	nucleoplasm	177	5087	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
RPUSD1	detail/nucleoplasm/RPUSD1/RPUSD1-evaluation.md	scored	nucleoplasm	118	3652	True	True	True	True	True	True	True	True	False	True	True	True	False	False	OK	KEEP	OK
SKOR1	detail/nucleoplasm/SKOR1/SKOR1-evaluation.md	scored	nucleoplasm	152	8759	False	True	True	True	True	True	True	True	True	False	True	False	False	False	LOW	KEEP	Reason
CEP19	detail/nucleoplasm/CEP19/CEP19-evaluation.md	scored	nucleoplasm	74	2703	True	True	True	True	True	False	True	True	True	True	False	False	False	False	LOW	KEEP	PDB
BLZF1	detail/nucleoplasm/BLZF1/BLZF1-evaluation.md	scored	nucleoplasm	182	5710	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
NHEJ1	detail/nucleoplasm/NHEJ1/NHEJ1-evaluation.md	scored	nucleoplasm	196	10148	False	True	True	True	True	True	True	True	True	True	True	False	False	False	OK	KEEP	OK
LUZP4	detail/nucleoplasm/LUZP4/LUZP4-evaluation.md	scored	nucleoplasm	178	5392	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
CPA4	detail/nucleoplasm/CPA4/CPA4-evaluation.md	scored	nucleoplasm	168	4815	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
DRC1	detail/nucleoplasm/DRC1/DRC1-evaluation.md	scored	nucleoplasm	172	5161	True	True	True	True	True	True	True	False	True	True	True	False	False	False	OK	KEEP	OK
FAM90A18	detail/nucleoplasm/FAM90A18/FAM90A18-evaluation.md	scored	nucleoplasm	155	3603	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
DHX16	detail/nucleoplasm/DHX16/DHX16-evaluation.md	scored	nucleoplasm	182	5398	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
CC2D2B	detail/nucleoplasm/CC2D2B/CC2D2B-evaluation.md	scored	nucleoplasm	165	4399	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
LRRC61	detail/nucleoplasm/LRRC61/LRRC61-evaluation.md	scored	nucleoplasm	166	4228	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
SSNA1	detail/nucleoplasm/SSNA1/SSNA1-evaluation.md	scored	nucleoplasm	184	5743	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
NKTR	detail/nucleoplasm/NKTR/NKTR-evaluation.md	scored	nucleoplasm	118	3454	True	True	True	True	True	True	True	True	False	True	True	True	False	False	OK	KEEP	OK
PIERCE1	detail/nucleoplasm/PIERCE1/PIERCE1-evaluation.md	scored	nucleoplasm	173	5071	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
DOCK10	detail/nucleoplasm/DOCK10/DOCK10-evaluation.md	scored	nucleoplasm	184	5968	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
IRX4	detail/nucleoplasm/IRX4/IRX4-evaluation.md	scored	nucleoplasm	174	4618	True	True	True	True	True	True	True	True	False	True	False	False	False	False	OK	KEEP	OK
GMEB1	detail/nucleoplasm/GMEB1/GMEB1-evaluation.md	scored	nucleoplasm	176	4918	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
NXN	detail/nucleoplasm/NXN/NXN-evaluation.md	scored	nucleoplasm	178	5533	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
PCLAF	detail/nucleoplasm/PCLAF/PCLAF-evaluation.md	scored	nucleoplasm	176	5656	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
STYK1	detail/nucleoplasm/STYK1/STYK1-evaluation.md	scored	nucleoplasm	175	5503	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
CEP350	detail/nucleoplasm/CEP350/CEP350-evaluation.md	scored	nucleoplasm	186	6080	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
FOXS1	detail/nucleoplasm/FOXS1/FOXS1-evaluation.md	scored	nucleoplasm	118	3536	True	True	True	True	True	True	True	True	False	True	True	True	False	False	OK	KEEP	OK
POGLUT3	detail/nucleoplasm/POGLUT3/POGLUT3-evaluation.md	scored	nucleoplasm	178	5890	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
FOXD4L1	detail/nucleoplasm/FOXD4L1/FOXD4L1-evaluation.md	scored	nucleoplasm	173	5227	True	True	True	True	True	True	True	True	True	True	True	False	False	False	OK	KEEP	OK
DMRTA1	detail/nucleoplasm/DMRTA1/DMRTA1-evaluation.md	scored	nucleoplasm	159	4315	True	True	True	True	True	True	True	True	False	True	False	False	False	False	OK	KEEP	OK
MDFI	detail/nucleoplasm/MDFI/MDFI-evaluation.md	scored	nucleoplasm	178	5599	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
ANGEL1	detail/nucleoplasm/ANGEL1/ANGEL1-evaluation.md	scored	nucleoplasm	180	5879	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
MFSD8	detail/nucleoplasm/MFSD8/MFSD8-evaluation.md	scored	nucleoplasm	180	5742	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
NAA40	detail/nucleoplasm/NAA40/NAA40-evaluation.md	scored	nucleoplasm	180	5913	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
FOXD4L6	detail/nucleoplasm/FOXD4L6/FOXD4L6-evaluation.md	scored	nucleoplasm	176	5324	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
SPATA12	detail/nucleoplasm/SPATA12/SPATA12-evaluation.md	scored	nucleoplasm	177	5293	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
C10orf90	detail/nucleoplasm/C10orf90/C10orf90-evaluation.md	scored	nucleoplasm	176	5419	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
ARK2N	detail/nucleoplasm/ARK2N/ARK2N-evaluation.md	scored	nucleoplasm	175	5214	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
DUSP26	detail/nucleoplasm/DUSP26/DUSP26-evaluation.md	scored	nucleoplasm	172	5026	True	True	True	True	True	True	True	False	True	True	True	False	False	False	OK	KEEP	OK
INKA1	detail/nucleoplasm/INKA1/INKA1-evaluation.md	scored	nucleoplasm	118	3438	True	True	True	True	True	True	True	True	False	True	True	True	False	False	OK	KEEP	OK
GOLGA6C	detail/nucleoplasm/GOLGA6C/GOLGA6C-evaluation.md	scored	nucleoplasm	164	3997	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
DUSP19	detail/nucleoplasm/DUSP19/DUSP19-evaluation.md	scored	nucleoplasm	167	4755	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
CMIP	detail/nucleoplasm/CMIP/CMIP-evaluation.md	scored	nucleoplasm	164	6863	False	True	True	True	True	True	True	True	True	True	True	False	False	False	OK	KEEP	OK
GCC2	detail/nucleoplasm/GCC2/GCC2-evaluation.md	scored	nucleoplasm	181	5839	True	True	True	True	True	True	True	False	True	True	False	False	False	False	OK	KEEP	OK
SP8	detail/nucleoplasm/SP8/SP8-evaluation.md	scored	nucleoplasm	172	4730	True	True	True	True	True	True	True	True	True	True	False	False	False	False	OK	KEEP	OK
DBX2	detail/nucleoplasm/DBX2/DBX2-evaluation.md	scored	nucleoplasm	158	4089	True	True	True	True	True	True	True	True	False	True	False	False	False	False	OK	KEEP	OK
EVX1	detail/nucleoplasm/EVX1/EVX1-evaluation.md	scored	nucleoplasm	118	3450	True	True	True	True	True	True	True	True	False	True	True	True	False	False	OK	KEEP	OK
IVNS1ABP	detail/nucleoplasm/IVNS1ABP/IVNS1ABP-evaluation.md	scored	nucleoplasm	174	5321	True	True	True	True	True	True	True	True	False	True	False	False	False	False	OK	KEEP	OK
MORF4L2	detail/nucleoplasm/MORF4L2/MORF4L2-evaluation.md	scored	nucleoplasm	189	5743	True	True	True	True	True	True	True	True	False	True	False	False	False	False	OK	KEEP	OK
