gene	in_original_recovery_plan	original_recommended_action	in_full_reevaluate_batches	batch_id	was_processed	current_report_path	current_status	current_lines	current_chars	processed_but_not_in_queue	should_have_been_skipped	reason
METTL23	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/METTL23/METTL23-evaluation.md	rejected	49	899	True	False	PROCESSED_BUT_NOT_IN_QUEUE
METTL4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/METTL4/METTL4-evaluation.md	scored	175	5129	True	False	PROCESSED_BUT_NOT_IN_QUEUE
METTL5	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/METTL5/METTL5-evaluation.md	scored	172	5116	True	False	PROCESSED_BUT_NOT_IN_QUEUE
METTL6	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/METTL6/METTL6-evaluation.md	scored	187	5820	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MFAP1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleolus/MFAP1/MFAP1-evaluation.md	scored	176	5423	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MID1IP1	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/MID1IP1/MID1IP1-evaluation.md	rejected	49	899	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MIER1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MIER1/MIER1-evaluation.md	scored	188	6190	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MINDY3	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/MINDY3/MINDY3-evaluation.md	rejected	49	896	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MIS12	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MIS12/MIS12-evaluation.md	scored	194	5124	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MIS18BP1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MIS18BP1/MIS18BP1-evaluation.md	scored	189	5714	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MIX23	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MIX23/MIX23-evaluation.md	scored	185	6290	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MKI67	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MKI67/MKI67-evaluation.md	rejected	33	569	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MKNK1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MKNK1/MKNK1-evaluation.md	rejected	40	891	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MKNK2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleus-cytoplasm/MKNK2/MKNK2-evaluation.md	scored	167	5269	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MKRN1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MKRN1/MKRN1-evaluation.md	scored	188	5376	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MKRN2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleus-cytoplasm/MKRN2/MKRN2-evaluation.md	scored	167	4976	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MKS1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MKS1/MKS1-evaluation.md	scored	188	5302	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MLF1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleus-cytoplasm/MLF1/MLF1-evaluation.md	scored	167	4822	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MLF2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MLF2/MLF2-evaluation.md	scored	188	5579	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MLLT1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MLLT1/MLLT1-evaluation.md	scored	189	5434	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MLLT10	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MLLT10/MLLT10-evaluation.md	rejected	33	594	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MLLT11	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MLLT11/MLLT11-evaluation.md	scored	189	5474	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MLLT6	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MLLT6/MLLT6-evaluation.md	scored	189	5918	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MLST8	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MLST8/MLST8-evaluation.md	rejected	33	573	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MLX	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MLX/MLX-evaluation.md	rejected	33	561	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MMACHC	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MMACHC/MMACHC-evaluation.md	rejected	33	575	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MNAT1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MNAT1/MNAT1-evaluation.md	scored	173	5606	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MND1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MND1/MND1-evaluation.md	scored	192	5196	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MNDA	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MNDA/MNDA-evaluation.md	rejected	33	579	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MNX1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MNX1/MNX1-evaluation.md	rejected	33	571	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MORF4L1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MORF4L1/MORF4L1-evaluation.md	scored	191	5834	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MORF4L2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MORF4L2/MORF4L2-evaluation.md	scored	189	5743	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MOV10	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleus-cytoplasm/MOV10/MOV10-evaluation.md	scored	167	4832	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MPG	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MPG/MPG-evaluation.md	rejected	33	563	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MPHOSPH8	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/chromatin/MPHOSPH8/MPHOSPH8-evaluation.md	scored	167	5443	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MPPED2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MPPED2/MPPED2-evaluation.md	scored	188	5780	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MRNIP	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/MRNIP/MRNIP-evaluation.md	rejected	49	893	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MRO	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MRO/MRO-evaluation.md	rejected	33	540	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MROH1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MROH1/MROH1-evaluation.md	scored	189	5463	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MRPL40	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleolus/MRPL40/MRPL40-evaluation.md	scored	132	4058	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MRTFA	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MRTFA/MRTFA-evaluation.md	rejected	33	577	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MRTFB	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MRTFB/MRTFB-evaluation.md	scored	174	5327	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MSGN1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MSGN1/MSGN1-evaluation.md	scored	184	4684	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MSL3B	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/MSL3B/MSL3B-evaluation.md	rejected	49	893	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MSRA	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MSRA/MSRA-evaluation.md	rejected	33	567	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MSX2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MSX2/MSX2-evaluation.md	rejected	33	549	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MT1E	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MT1E/MT1E-evaluation.md	rejected	33	552	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MTA1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MTA1/MTA1-evaluation.md	rejected	40	887	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MTA2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MTA2/MTA2-evaluation.md	rejected	184	6026	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MTA3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MTA3/MTA3-evaluation.md	rejected	180	5792	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MTAP	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MTAP/MTAP-evaluation.md	rejected	33	568	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MTBP	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MTBP/MTBP-evaluation.md	scored	189	5706	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MTCP1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MTCP1/MTCP1-evaluation.md	scored	175	6649	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MTF1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MTF1/MTF1-evaluation.md	rejected	33	574	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MTREX	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MTREX/MTREX-evaluation.md	scored	177	6216	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MTRR	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MTRR/MTRR-evaluation.md	rejected	33	600	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MUS81	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MUS81/MUS81-evaluation.md	rejected	33	582	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MUTYH	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MUTYH/MUTYH-evaluation.md	rejected	33	557	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MVB12A	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/MVB12A/MVB12A-evaluation.md	rejected	49	896	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MX2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MX2/MX2-evaluation.md	rejected	33	557	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MXD1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MXD1/MXD1-evaluation.md	rejected	33	561	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MXD3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MXD3/MXD3-evaluation.md	scored	188	6229	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MXD4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MXD4/MXD4-evaluation.md	scored	189	5547	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MXI1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MXI1/MXI1-evaluation.md	rejected	33	572	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MXRA8	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-speckle/MXRA8/MXRA8-evaluation.md	scored	186	5382	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MYADM	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-speckle/MYADM/MYADM-evaluation.md	scored	102	4036	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MYBL1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MYBL1/MYBL1-evaluation.md	rejected	33	562	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MYCL	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MYCL/MYCL-evaluation.md	rejected	33	580	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MYCT1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MYCT1/MYCT1-evaluation.md	scored	175	5063	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MYEF2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MYEF2/MYEF2-evaluation.md	scored	174	5060	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MYEOV	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleolus/MYEOV/MYEOV-evaluation.md	scored	204	6103	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MYOG	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MYOG/MYOG-evaluation.md	rejected	33	545	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MYORG	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/MYORG/MYORG-evaluation.md	rejected	49	893	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MYPOP	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MYPOP/MYPOP-evaluation.md	scored	189	5628	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MYRF	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/MYRF/MYRF-evaluation.md	rejected	33	560	True	False	PROCESSED_BUT_NOT_IN_QUEUE
MYSM1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/MYSM1/MYSM1-evaluation.md	scored	219	7613	True	False	PROCESSED_BUT_NOT_IN_QUEUE
Mfap1b	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/Mfap1b/Mfap1b-evaluation.md	rejected	49	896	True	False	PROCESSED_BUT_NOT_IN_QUEUE
Msx3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/Msx3/Msx3-evaluation.md	rejected	38	855	True	False	PROCESSED_BUT_NOT_IN_QUEUE
N4BP1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleolus/N4BP1/N4BP1-evaluation.md	scored	182	4675	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NAA10	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NAA10/NAA10-evaluation.md	rejected	46	849	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NAA15	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-body/NAA15/NAA15-evaluation.md	scored	180	4911	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NAA20	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/NAA20/NAA20-evaluation.md	scored	167	4365	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NAA35	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/NAA35/NAA35-evaluation.md	scored	118	3588	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NAA38	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/NAA38/NAA38-evaluation.md	scored	170	4439	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NAA50	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleus-cytoplasm/NAA50/NAA50-evaluation.md	scored	176	4616	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NAB1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/NAB1/NAB1-evaluation.md	scored	180	4691	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NAB2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NAB2/NAB2-evaluation.md	rejected	46	790	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NACA	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NACA/NACA-evaluation.md	rejected	46	850	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NACAD	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/NACAD/NACAD-evaluation.md	rejected	49	893	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NACC1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleus-cytoplasm/NACC1/NACC1-evaluation.md	scored	181	4757	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NACC2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleus-cytoplasm/NACC2/NACC2-evaluation.md	scored	182	4869	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NAGK	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/NAGK/NAGK-evaluation.md	scored	123	3573	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NANOGNB	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NANOGNB/NANOGNB-evaluation.md	rejected	46	743	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NANOGP8	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-envelope/NANOGP8/NANOGP8-evaluation.md	scored	178	4679	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NANS	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NANS/NANS-evaluation.md	rejected	46	766	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NAP1L1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/chromatin/NAP1L1/NAP1L1-evaluation.md	scored	181	5851	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NAP1L2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/chromatin/NAP1L2/NAP1L2-evaluation.md	scored	110	4686	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NAP1L4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/NAP1L4/NAP1L4-evaluation.md	scored	181	5706	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NAP1L5	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/NAP1L5/NAP1L5-evaluation.md	scored	112	4450	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NAPRT	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/NAPRT/NAPRT-evaluation.md	scored	118	3558	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NASP	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NASP/NASP-evaluation.md	rejected	46	828	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NBAS	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NBAS/NBAS-evaluation.md	rejected	46	776	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NBR1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NBR1/NBR1-evaluation.md	rejected	46	767	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NCAPD2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/chromatin/NCAPD2/NCAPD2-evaluation.md	scored	93	4166	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NCAPD3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/NCAPD3/NCAPD3-evaluation.md	scored	182	5599	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NCAPG2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-speckle/NCAPG2/NCAPG2-evaluation.md	scored	182	5593	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NCAPH	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/NCAPH/NCAPH-evaluation.md	scored	181	5747	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NCAPH2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/NCAPH2/NCAPH2-evaluation.md	scored	183	6020	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NCBP1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NCBP1/NCBP1-evaluation.md	rejected	46	777	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NCBP2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/chromatin/NCBP2/NCBP2-evaluation.md	scored	180	4779	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NCOA1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NCOA1/NCOA1-evaluation.md	rejected	46	772	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NCOA3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NCOA3/NCOA3-evaluation.md	rejected	46	772	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NCOA4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NCOA4/NCOA4-evaluation.md	rejected	46	773	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NCOA5	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/NCOA5/NCOA5-evaluation.md	scored	173	4562	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NCOA7	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleus-cytoplasm/NCOA7/NCOA7-evaluation.md	scored	180	4713	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NDC1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-envelope/NDC1/NDC1-evaluation.md	scored	171	4543	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NDC80	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NDC80/NDC80-evaluation.md	rejected	46	776	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NDE1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NDE1/NDE1-evaluation.md	rejected	46	774	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NDN	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NDN/NDN-evaluation.md	rejected	46	761	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NDOR1	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/NDOR1/NDOR1-evaluation.md	rejected	49	893	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NDRG2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NDRG2/NDRG2-evaluation.md	rejected	46	797	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NEDD4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NEDD4/NEDD4-evaluation.md	rejected	40	891	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NEDD8	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NEDD8/NEDD8-evaluation.md	rejected	40	891	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NEDD9	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NEDD9/NEDD9-evaluation.md	rejected	46	878	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NEFH	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NEFH/NEFH-evaluation.md	rejected	46	764	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NEFL	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NEFL/NEFL-evaluation.md	rejected	46	767	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NEIL1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NEIL1/NEIL1-evaluation.md	rejected	46	808	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NEIL2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NEIL2/NEIL2-evaluation.md	rejected	46	789	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NEIL3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NEIL3/NEIL3-evaluation.md	rejected	46	788	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NEK2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NEK2/NEK2-evaluation.md	rejected	40	887	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NEK6	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NEK6/NEK6-evaluation.md	rejected	184	6031	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NEK7	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NEK7/NEK7-evaluation.md	rejected	40	887	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NELFA	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleoplasm/NELFA/NELFA-evaluation.md	scored	178	4700	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NELFCD	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-speckle/NELFCD/NELFCD-evaluation.md	scored	172	4498	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NEMP1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nuclear-envelope/NEMP1/NEMP1-evaluation.md	scored	171	4329	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NEMP2	True	AUDIT_THEN_FIX	False	N/A	True	detail/rejected/NEMP2/NEMP2-evaluation.md	rejected	49	893	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NET1	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NET1/NET1-evaluation.md	rejected	46	816	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NEUROD2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NEUROD2/NEUROD2-evaluation.md	rejected	46	803	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NEUROD4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/nucleus-cytoplasm/NEUROD4/NEUROD4-evaluation.md	scored	179	4851	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NFATC2	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NFATC2/NFATC2-evaluation.md	rejected	46	861	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NFATC3	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NFATC3/NFATC3-evaluation.md	rejected	46	858	True	False	PROCESSED_BUT_NOT_IN_QUEUE
NFATC4	False	NOT_IN_RECOVERY_PLAN	False	N/A	True	detail/rejected/NFATC4/NFATC4-evaluation.md	rejected	46	857	True	False	PROCESSED_BUT_NOT_IN_QUEUE
