gene	category	status	lines	chars	risk	missing_fields	issues	has_packet_error	has_template	has_hpa	has_pubmed	has_alphafold	has_pdb	has_ppi	has_literature
FBXO42	nucleoplasm	scored	171	4340	LOW	PubMed		False	False	True	False	True	True	True	True
PPIL1	nucleoplasm	scored	171	4306	LOW	PubMed		False	False	True	False	True	True	True	True
PUS7	nucleoplasm	scored	171	4220	LOW	PubMed		False	False	True	False	True	True	True	True
PUS7L	nucleoplasm	scored	171	4228	LOW	PubMed		False	False	True	False	True	True	True	True
RHOXF1	nucleoplasm	scored	171	4432	LOW	PubMed		False	False	True	False	True	True	True	True
WDR5B	nucleoplasm	scored	171	4102	LOW	PubMed		False	False	True	False	True	True	True	True
DEF6	nucleus-cytoplasm	scored	171	4826	LOW	PubMed		False	False	True	False	True	True	True	True
DPH1	nucleus-cytoplasm	scored	171	4602	OK			False	False	True	True	True	True	True	True
DRG2	nucleus-cytoplasm	scored	171	4802	LOW	PubMed		False	False	True	False	True	True	True	True
NUFIP2	nucleus-cytoplasm	scored	171	4449	LOW	PubMed		False	False	True	False	True	True	True	True
PUS3	nucleus-cytoplasm	scored	171	4276	LOW	PubMed		False	False	True	False	True	True	True	True
APTX	rejected	rejected	171	6397	MED	PubMed,Literature		False	False	True	False	True	True	True	False
PPHLN1	chromatin	scored	172	4409	LOW	PubMed		False	False	True	False	True	True	True	True
PUS1	chromatin	scored	172	4427	LOW	PubMed		False	False	True	False	True	True	True	True
THAP4	chromatin	scored	172	4344	LOW	PubMed		False	False	True	False	True	True	True	True
WDR77	chromatin	scored	172	4405	LOW	PubMed		False	False	True	False	True	True	True	True
DAPK3	nuclear-body	scored	172	4800	LOW	PubMed		False	False	True	False	True	True	True	True
LEMD3	nuclear-envelope	scored	172	5576	MED	PubMed,PDB		False	False	True	False	True	False	True	True
SAMD4B	nuclear-envelope	scored	172	4225	LOW	PubMed		False	False	True	False	True	True	True	True
NELFCD	nuclear-speckle	scored	172	4498	LOW	PubMed		False	False	True	False	True	True	True	True
ALX3	nucleolus	scored	172	5665	LOW	PubMed		False	False	True	False	True	True	True	True
SDAD1	nucleolus	scored	172	4338	LOW	PubMed		False	False	True	False	True	True	True	True
FBXL4	nucleoplasm	scored	172	4452	LOW	PubMed		False	False	True	False	True	True	True	True
FGGY	nucleoplasm	scored	172	4559	LOW	PubMed		False	False	True	False	True	True	True	True
FOXD4L5	nucleoplasm	scored	172	5275	LOW	PubMed		False	False	True	False	True	True	True	True
PCP4	nucleoplasm	scored	172	4357	LOW	PubMed		False	False	True	False	True	True	True	True
TBX10	nucleoplasm	scored	172	4359	LOW	PubMed		False	False	True	False	True	True	True	True
TLX2	nucleoplasm	scored	172	4488	LOW	PubMed		False	False	True	False	True	True	True	True
VAX1	nucleoplasm	scored	172	4644	LOW	PubMed		False	False	True	False	True	True	True	True
YEATS2	nucleoplasm	scored	172	4319	LOW	PubMed		False	False	True	False	True	True	True	True
DAZAP1	nucleus-cytoplasm	scored	172	4749	LOW	PubMed		False	False	True	False	True	True	True	True
DMAP1	nucleus-cytoplasm	scored	172	4820	LOW	PubMed		False	False	True	False	True	True	True	True
DTX2	nucleus-cytoplasm	scored	172	4923	LOW	PubMed		False	False	True	False	True	True	True	True
NSL1	nucleus-cytoplasm	scored	172	4531	LOW	PubMed		False	False	True	False	True	True	True	True
TCF20	nucleus-cytoplasm	scored	172	4522	LOW	PubMed		False	False	True	False	True	True	True	True
AFF1	rejected	rejected	172	6668	MED	PubMed,Literature		False	False	True	False	True	True	True	False
ANKRD55	nuclear-speckle	scored	173	5721	LOW	PubMed		False	False	True	False	True	True	True	True
TSEN54	nucleolus	scored	173	4564	LOW	PubMed		False	False	True	False	True	True	True	True
AHDC1	nucleoplasm	scored	173	5551	LOW	PubMed		False	False	True	False	True	True	True	True
ARMCX3	nucleoplasm	scored	173	5366	LOW	PubMed		False	False	True	False	True	True	True	True
ELP1	nucleoplasm	scored	173	4278	LOW	PubMed		False	False	True	False	True	True	True	True
IRX2	nucleoplasm	scored	173	4651	LOW	PubMed		False	False	True	False	True	True	True	True
NCOA5	nucleoplasm	scored	173	4562	LOW	PubMed		False	False	True	False	True	True	True	True
DIDO1	nucleus-cytoplasm	scored	173	4903	LOW	PubMed		False	False	True	False	True	True	True	True
NKAPL	nucleus-cytoplasm	scored	173	4463	LOW	PubMed		False	False	True	False	True	True	True	True
TACC1	nucleus-cytoplasm	scored	173	4588	LOW	PubMed		False	False	True	False	True	True	True	True
THUMPD2	nucleus-cytoplasm	scored	173	4772	LOW	PubMed		False	False	True	False	True	True	True	True
AEBP1	rejected	rejected	173	6099	MED	PubMed,Literature		False	False	True	False	True	True	True	False
IHO1	chromatin	scored	174	4490	LOW	PubMed		False	False	True	False	True	True	True	True
JADE1	chromatin	scored	174	5097	LOW	PubMed		False	False	True	False	True	True	True	True
YAF2	nuclear-envelope	scored	174	4223	LOW	PubMed		False	False	True	False	True	True	True	True
ILF2	nucleolus	scored	174	5052	LOW	PubMed		False	False	True	False	True	True	True	True
ISG20L2	nucleolus	scored	174	4819	LOW	PubMed		False	False	True	False	True	True	True	True
NOSIP	nucleolus	scored	174	4517	LOW	PubMed		False	False	True	False	True	True	True	True
NPM3	nucleolus	scored	174	4635	LOW	PubMed		False	False	True	False	True	True	True	True
TEX10	nucleolus	scored	174	4449	LOW	PubMed		False	False	True	False	True	True	True	True
TNIP2	nucleolus	scored	174	4785	LOW	PubMed		False	False	True	False	True	True	True	True
ECEL1	nucleoplasm	scored	174	4127	LOW	PubMed		False	False	True	False	True	True	True	True
ICE1	nucleoplasm	scored	174	4776	LOW	PubMed		False	False	True	False	True	True	True	True
ICE2	nucleoplasm	scored	174	4771	LOW	PubMed		False	False	True	False	True	True	True	True
IFRD2	nucleoplasm	scored	174	4808	LOW	PubMed		False	False	True	False	True	True	True	True
IPMK	nucleoplasm	scored	174	4704	LOW	PubMed		False	False	True	False	True	True	True	True
IRX1	nucleoplasm	scored	174	4681	LOW	PubMed		False	False	True	False	True	True	True	True
IRX4	nucleoplasm	scored	174	4618	LOW	PubMed		False	False	True	False	True	True	True	True
IRX5	nucleoplasm	scored	174	4635	LOW	PubMed		False	False	True	False	True	True	True	True
IRX6	nucleoplasm	scored	174	4655	LOW	PubMed		False	False	True	False	True	True	True	True
ISX	nucleoplasm	scored	174	4683	LOW	PubMed		False	False	True	False	True	True	True	True
IVNS1ABP	nucleoplasm	scored	174	5321	LOW	PubMed		False	False	True	False	True	True	True	True
IWS1	nucleoplasm	scored	174	4592	LOW	PubMed		False	False	True	False	True	True	True	True
JADE2	nucleoplasm	scored	174	4883	LOW	PubMed		False	False	True	False	True	True	True	True
NRDE2	nucleoplasm	scored	174	4596	LOW	PubMed		False	False	True	False	True	True	True	True
PPIL2	nucleoplasm	scored	174	4356	LOW	PubMed		False	False	True	False	True	True	True	True
PYGO2	nucleoplasm	scored	174	4565	LOW	PubMed		False	False	True	False	True	True	True	True
SNRK	nucleoplasm	scored	174	4361	LOW	PubMed		False	False	True	False	True	True	True	True
TLE2	nucleoplasm	scored	174	4481	LOW	PubMed		False	False	True	False	True	True	True	True
IER2	nucleus-cytoplasm	scored	174	4601	LOW	PubMed		False	False	True	False	True	True	True	True
IER5	nucleus-cytoplasm	scored	174	4503	LOW	PubMed		False	False	True	False	True	True	True	True
IFI35	nucleus-cytoplasm	scored	174	4973	LOW	PubMed		False	False	True	False	True	True	True	True
SAPCD2	nucleus-cytoplasm	scored	174	4820	LOW	PubMed		False	False	True	False	True	True	True	True
SNW1	nucleus-cytoplasm	scored	174	4798	LOW	PubMed		False	False	True	False	True	True	True	True
VGLL1	nucleus-cytoplasm	scored	174	4710	LOW	PubMed		False	False	True	False	True	True	True	True
SGF29	chromatin	scored	175	4501	LOW	PubMed		False	False	True	False	True	True	True	True
ZHX1	chromatin	scored	175	4611	LOW	PubMed		False	False	True	False	True	True	True	True
AHCTF1	nuclear-envelope	scored	175	5805	LOW	PubMed		False	False	True	False	True	True	True	True
PAPOLG	nucleolus	scored	175	4575	LOW	PubMed		False	False	True	False	True	True	True	True
SSBP3	nucleolus	scored	175	4614	LOW	PubMed		False	False	True	False	True	True	True	True
ARID4B	nucleoplasm	scored	175	6214	LOW	PubMed		False	False	True	False	True	True	True	True
CCDC85C	nucleoplasm	scored	175	6297	LOW	PubMed		False	False	True	False	True	True	True	True
PAXBP1	nucleoplasm	scored	175	4318	LOW	PubMed		False	False	True	False	True	True	True	True
PHC3	nucleoplasm	scored	175	4625	LOW	PubMed		False	False	True	False	True	True	True	True
PPIL4	nucleoplasm	scored	175	4290	LOW	PubMed		False	False	True	False	True	True	True	True
PPWD1	nucleoplasm	scored	175	4475	LOW	PubMed		False	False	True	False	True	True	True	True
PUS10	nucleus-cytoplasm	scored	175	4549	LOW	PubMed		False	False	True	False	True	True	True	True
TGIF2LX	nucleus-cytoplasm	scored	175	4679	LOW	PubMed		False	False	True	False	True	True	True	True
TMF1	nucleus-cytoplasm	scored	175	4723	LOW	PubMed		False	False	True	False	True	True	True	True
TSC22D4	nucleus-cytoplasm	scored	175	4750	LOW	PubMed		False	False	True	False	True	True	True	True
PLRG1	chromatin	scored	176	4502	LOW	PubMed		False	False	True	False	True	True	True	True
PTBP3	chromatin	scored	176	4428	LOW	PubMed		False	False	True	False	True	True	True	True
SGTA	chromatin	scored	176	4375	LOW	PubMed		False	False	True	False	True	True	True	True
SLTM	chromatin	scored	176	4416	LOW	PubMed		False	False	True	False	True	True	True	True
MFAP1	nucleolus	scored	176	5423	LOW	PubMed		False	False	True	False	True	True	True	True
NPM2	nucleolus	scored	176	4589	LOW	PubMed		False	False	True	False	True	True	True	True
ELL2	nucleoplasm	scored	176	4304	LOW	PubMed		False	False	True	False	True	True	True	True
FTSJ3	nucleoplasm	scored	176	4676	LOW	PubMed		False	False	True	False	True	True	True	True
NKAP	nucleoplasm	scored	176	4642	LOW	PubMed		False	False	True	False	True	True	True	True
RCAN2	nucleoplasm	scored	176	4435	LOW	PubMed		False	False	True	False	True	True	True	True
SP140L	nucleoplasm	scored	176	4584	LOW	PubMed		False	False	True	False	True	True	True	True
HEBP1	nucleus-cytoplasm	scored	176	4540	LOW	PubMed		False	False	True	False	True	True	True	True
NAA50	nucleus-cytoplasm	scored	176	4616	LOW	PubMed		False	False	True	False	True	True	True	True
OSGEP	nucleus-cytoplasm	scored	176	4849	LOW	PubMed		False	False	True	False	True	True	True	True
REXO2	nucleus-cytoplasm	scored	176	4832	LOW	PubMed		False	False	True	False	True	True	True	True
TRMT112	nucleus-cytoplasm	scored	176	4945	LOW	PubMed		False	False	True	False	True	True	True	True
YBEY	nucleus-cytoplasm	scored	176	4398	LOW	PubMed		False	False	True	False	True	True	True	True
POU5F2	nuclear-speckle	scored	177	4310	LOW	PubMed		False	False	True	False	True	True	True	True
NOC2L	nucleolus	scored	177	4855	LOW	PubMed		False	False	True	False	True	True	True	True
TDRD3	nucleolus	scored	177	4521	LOW	PubMed		False	False	True	False	True	True	True	True
ELL3	nucleoplasm	scored	177	4055	LOW	PubMed		False	False	True	False	True	True	True	True
ETV7	nucleoplasm	scored	177	4420	LOW	PubMed		False	False	True	False	True	True	True	True
FBXL19	nucleoplasm	scored	177	4467	LOW	PubMed		False	False	True	False	True	True	True	True
MAB21L1	nucleoplasm	scored	177	5573	LOW	PubMed		False	False	True	False	True	True	True	True
POU6F1	nucleoplasm	scored	177	4614	LOW	PubMed		False	False	True	False	True	True	True	True
WBP4	nucleoplasm	scored	177	4485	LOW	PubMed		False	False	True	False	True	True	True	True
ONECUT3	nucleus-cytoplasm	scored	177	4845	LOW	PubMed		False	False	True	False	True	True	True	True
POU5F1B	nucleus-cytoplasm	scored	177	4628	LOW	PubMed		False	False	True	False	True	True	True	True
RBP7	nucleus-cytoplasm	scored	177	4671	LOW	PubMed		False	False	True	False	True	True	True	True
SOHLH1	nucleus-cytoplasm	scored	177	4992	LOW	PubMed		False	False	True	False	True	True	True	True
SPECC1	nucleus-cytoplasm	scored	177	4719	LOW	PubMed		False	False	True	False	True	True	True	True
TRMT1	nucleus-cytoplasm	scored	177	4671	LOW	PubMed		False	False	True	False	True	True	True	True
TTC4	nucleus-cytoplasm	scored	177	4833	LOW	PubMed		False	False	True	False	True	True	True	True
NMD3	chromatin	scored	178	4379	LOW	PubMed		False	False	True	False	True	True	True	True
NANOGP8	nuclear-envelope	scored	178	4679	LOW	PubMed		False	False	True	False	True	True	True	True
WDR82	nuclear-speckle	scored	178	4657	LOW	PubMed		False	False	True	False	True	True	True	True
NIFK	nucleolus	scored	178	4716	LOW	PubMed		False	False	True	False	True	True	True	True
OLA1	nucleolus	scored	178	4525	LOW	PubMed		False	False	True	False	True	True	True	True
PIN4	nucleolus	scored	178	4958	LOW	PubMed		False	False	True	False	True	True	True	True
RDM1	nucleolus	scored	178	4592	LOW	PubMed		False	False	True	False	True	True	True	True
TOE1	nucleolus	scored	178	4749	LOW	PubMed		False	False	True	False	True	True	True	True
BRWD3	nucleoplasm	scored	178	5455	LOW	PubMed		False	False	True	False	True	True	True	True
BTBD7	nucleoplasm	scored	178	5312	LOW	PubMed		False	False	True	False	True	True	True	True
MAF1	nucleoplasm	scored	178	5478	LOW	PubMed		False	False	True	False	True	True	True	True
NELFA	nucleoplasm	scored	178	4700	LOW	PubMed		False	False	True	False	True	True	True	True
NFKBID	nucleoplasm	scored	178	4652	LOW	PubMed		False	False	True	False	True	True	True	True
NHLH2	nucleoplasm	scored	178	4687	LOW	PubMed		False	False	True	False	True	True	True	True
SHPRH	nucleoplasm	scored	178	4570	LOW	PubMed		False	False	True	False	True	True	True	True
BKGD	nucleus-cytoplasm	scored	178	5345	LOW	PubMed		False	False	True	False	True	True	True	True
NFKBIB	nucleus-cytoplasm	scored	178	4721	LOW	PubMed		False	False	True	False	True	True	True	True
OTUD3	nucleus-cytoplasm	scored	178	4560	LOW	PubMed		False	False	True	False	True	True	True	True
PPM1G	nucleus-cytoplasm	scored	178	4873	LOW	PubMed		False	False	True	False	True	True	True	True
RTCB	nucleus-cytoplasm	scored	178	4810	LOW	PubMed		False	False	True	False	True	True	True	True
SOX30	nucleus-cytoplasm	scored	178	4711	LOW	PubMed		False	False	True	False	True	True	True	True
SYMPK	nucleus-cytoplasm	scored	178	4901	LOW	PubMed		False	False	True	False	True	True	True	True
TRA2A	nucleus-cytoplasm	scored	178	4742	LOW	PubMed		False	False	True	False	True	True	True	True
SMU1	chromatin	scored	179	4556	LOW	PubMed		False	False	True	False	True	True	True	True
SAMSN1	nuclear-envelope	scored	179	4623	LOW	PubMed		False	False	True	False	True	True	True	True
RCL1	nucleolus	scored	179	4645	LOW	PubMed		False	False	True	False	True	True	True	True
STAMBP	nucleolus	scored	179	4758	LOW	PubMed		False	False	True	False	True	True	True	True
BHLHA15	nucleoplasm	scored	179	4913	LOW	PubMed		False	False	True	False	True	True	True	True
CDAN1	nucleoplasm	scored	179	5062	LOW	PubMed		False	False	True	False	True	True	True	True
CDC14A	nucleoplasm	scored	179	5671	LOW	PubMed		False	False	True	False	True	True	True	True
CENPH	nucleoplasm	scored	179	5372	LOW	PubMed		False	False	True	False	True	True	True	True
CHMP1A	nucleoplasm	scored	179	5488	LOW	PubMed		False	False	True	False	True	True	True	True
CHP2	nucleoplasm	scored	179	5122	LOW	PubMed		False	False	True	False	True	True	True	True
CLNS1A	nucleoplasm	scored	179	5680	LOW	PubMed		False	False	True	False	True	True	True	True
CRTC3	nucleoplasm	scored	179	5343	LOW	PubMed		False	False	True	False	True	True	True	True
CUTC	nucleoplasm	scored	179	5216	LOW	PubMed		False	False	True	False	True	True	True	True
ELP3	nucleoplasm	scored	179	4476	LOW	PubMed		False	False	True	False	True	True	True	True
ERCC6L	nucleoplasm	scored	179	4529	LOW	PubMed		False	False	True	False	True	True	True	True
FMN1	nucleoplasm	scored	179	4678	LOW	PubMed		False	False	True	False	True	True	True	True
RHOXF2	nucleoplasm	scored	179	4644	LOW	PubMed		False	False	True	False	True	True	True	True
SUPT5H	nucleoplasm	scored	179	4501	LOW	PubMed		False	False	True	False	True	True	True	True
BANK1	nucleus-cytoplasm	scored	179	5209	LOW	PubMed		False	False	True	False	True	True	True	True
CASC3	nucleus-cytoplasm	scored	179	5431	LOW	PubMed		False	False	True	False	True	True	True	True
CCAR1	nucleus-cytoplasm	scored	179	5403	LOW	PubMed		False	False	True	False	True	True	True	True
CDX4	nucleus-cytoplasm	scored	179	5364	LOW	PubMed		False	False	True	False	True	True	True	True
CEBPG	nucleus-cytoplasm	scored	179	6073	LOW	PubMed		False	False	True	False	True	True	True	True
CIPC	nucleus-cytoplasm	scored	179	4929	LOW	PubMed		False	False	True	False	True	True	True	True
CTNNBL1	nucleus-cytoplasm	scored	179	5716	LOW	PubMed		False	False	True	False	True	True	True	True
NEUROD4	nucleus-cytoplasm	scored	179	4851	LOW	PubMed		False	False	True	False	True	True	True	True
NPLOC4	nucleus-cytoplasm	scored	179	4869	LOW	PubMed		False	False	True	False	True	True	True	True
PLCB3	nucleus-cytoplasm	scored	179	4781	LOW	PubMed		False	False	True	False	True	True	True	True
NCBP2	chromatin	scored	180	4779	LOW	PubMed		False	False	True	False	True	True	True	True
SLFN5	chromatin	scored	180	4669	LOW	PubMed		False	False	True	False	True	True	True	True
NAA15	nuclear-body	scored	180	4911	LOW	PubMed		False	False	True	False	True	True	True	True
THAP7	nuclear-body	scored	180	4999	LOW	PubMed		False	False	True	False	True	True	True	True
WRAP53	nuclear-body	scored	180	5000	LOW	PubMed		False	False	True	False	True	True	True	True
OTUD5	nuclear-envelope	scored	180	4565	LOW	PubMed		False	False	True	False	True	True	True	True
PHC1	nuclear-envelope	scored	180	4681	LOW	PubMed		False	False	True	False	True	True	True	True
ARGLU1	nuclear-speckle	scored	180	5120	LOW	PubMed		False	False	True	False	True	True	True	True
SMAD9	nuclear-speckle	scored	180	4708	LOW	PubMed		False	False	True	False	True	True	True	True
NSUN5	nucleolus	scored	180	4886	LOW	PubMed		False	False	True	False	True	True	True	True
WDR3	nucleolus	scored	180	4806	LOW	PubMed		False	False	True	False	True	True	True	True
BARX2	nucleoplasm	scored	180	5075	LOW	PubMed		False	False	True	False	True	True	True	True
EBF4	nucleoplasm	scored	180	4675	LOW	PubMed		False	False	True	False	True	True	True	True
ELOB	nucleoplasm	scored	180	4504	LOW	PubMed		False	False	True	False	True	True	True	True
LBX2	nucleoplasm	scored	180	5886	MED	PubMed,PDB		False	False	True	False	True	False	True	True
NAB1	nucleoplasm	scored	180	4691	LOW	PubMed		False	False	True	False	True	True	True	True
TADA2B	nucleoplasm	scored	180	4649	LOW	PubMed		False	False	True	False	True	True	True	True
NCOA7	nucleus-cytoplasm	scored	180	4713	LOW	PubMed		False	False	True	False	True	True	True	True
NFE2L3	nucleus-cytoplasm	scored	180	4848	LOW	PubMed		False	False	True	False	True	True	True	True
