gene	category	status	report_path	mismatch_type	risk	report_claim	actual_evidence	packet_evidence	source_checked	candidates	local_files	action_suggestion	notes
NFATC2	rejected	rejected	detail/rejected/NFATC2/NFATC2-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFATC2	rejected	rejected	detail/rejected/NFATC2/NFATC2-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFATC3	rejected	rejected	detail/rejected/NFATC3/NFATC3-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFATC3	rejected	rejected	detail/rejected/NFATC3/NFATC3-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFATC4	rejected	rejected	detail/rejected/NFATC4/NFATC4-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFATC4	rejected	rejected	detail/rejected/NFATC4/NFATC4-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFE2	rejected	rejected	detail/rejected/NFE2/NFE2-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFE2	rejected	rejected	detail/rejected/NFE2/NFE2-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFE2L1	rejected	rejected	detail/rejected/NFE2L1/NFE2L1-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFE2L1	rejected	rejected	detail/rejected/NFE2L1/NFE2L1-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFIC	rejected	rejected	detail/rejected/NFIC/NFIC-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFIC	rejected	rejected	detail/rejected/NFIC/NFIC-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFIL3	rejected	rejected	detail/rejected/NFIL3/NFIL3-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFIL3	rejected	rejected	detail/rejected/NFIL3/NFIL3-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFIX	rejected	rejected	detail/rejected/NFIX/NFIX-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFIX	rejected	rejected	detail/rejected/NFIX/NFIX-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFKBIA	rejected	rejected	detail/rejected/NFKBIA/NFKBIA-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFKBIA	rejected	rejected	detail/rejected/NFKBIA/NFKBIA-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFS1	rejected	rejected	detail/rejected/NFS1/NFS1-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFS1	rejected	rejected	detail/rejected/NFS1/NFS1-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFYA	rejected	rejected	detail/rejected/NFYA/NFYA-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFYA	rejected	rejected	detail/rejected/NFYA/NFYA-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFYB	rejected	rejected	detail/rejected/NFYB/NFYB-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFYB	rejected	rejected	detail/rejected/NFYB/NFYB-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFYC	rejected	rejected	detail/rejected/NFYC/NFYC-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NFYC	rejected	rejected	detail/rejected/NFYC/NFYC-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NHLH1	rejected	rejected	detail/rejected/NHLH1/NHLH1-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NHLH1	rejected	rejected	detail/rejected/NHLH1/NHLH1-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NIN	rejected	rejected	detail/rejected/NIN/NIN-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NIN	rejected	rejected	detail/rejected/NIN/NIN-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NME2	rejected	rejected	detail/rejected/NME2/NME2-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NME2	rejected	rejected	detail/rejected/NME2/NME2-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NMI	rejected	rejected	detail/rejected/NMI/NMI-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NMI	rejected	rejected	detail/rejected/NMI/NMI-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NMNAT1	rejected	rejected	detail/rejected/NMNAT1/NMNAT1-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NMNAT1	rejected	rejected	detail/rejected/NMNAT1/NMNAT1-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NOBOX	rejected	rejected	detail/rejected/NOBOX/NOBOX-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NOBOX	rejected	rejected	detail/rejected/NOBOX/NOBOX-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NOCT	rejected	rejected	detail/rejected/NOCT/NOCT-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NOCT	rejected	rejected	detail/rejected/NOCT/NOCT-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NOTO	rejected	rejected	detail/rejected/NOTO/NOTO-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NOTO	rejected	rejected	detail/rejected/NOTO/NOTO-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NPAS2	rejected	rejected	detail/rejected/NPAS2/NPAS2-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NPAS2	rejected	rejected	detail/rejected/NPAS2/NPAS2-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NPAS4	rejected	rejected	detail/rejected/NPAS4/NPAS4-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NPAS4	rejected	rejected	detail/rejected/NPAS4/NPAS4-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NPAT	rejected	rejected	detail/rejected/NPAT/NPAT-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NPAT	rejected	rejected	detail/rejected/NPAT/NPAT-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NRIP1	rejected	rejected	detail/rejected/NRIP1/NRIP1-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NRIP1	rejected	rejected	detail/rejected/NRIP1/NRIP1-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NRK	rejected	rejected	detail/rejected/NRK/NRK-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NRK	rejected	rejected	detail/rejected/NRK/NRK-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NRM	rejected	rejected	detail/rejected/NRM/NRM-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NRM	rejected	rejected	detail/rejected/NRM/NRM-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NSMF	rejected	rejected	detail/rejected/NSMF/NSMF-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NSMF	rejected	rejected	detail/rejected/NSMF/NSMF-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NT5DC1	rejected	rejected	detail/rejected/NT5DC1/NT5DC1-evaluation.md	NO_DATA	MED	A IF** | IF unavailable — HPA 暂无数据，未获取到 IF 图像或缩略图 |  ### 4. 详细记录  **HPA IF 状态**: IF unavailable — HPA 暂无数据，未获取到 IF	local_IF=0 local_PAE=0	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
NT5DC1	rejected	rejected	detail/rejected/NT5DC1/NT5DC1-evaluation.md	NO_DATA	MED	IF 状态**: IF unavailable — HPA 暂无数据，未获取到 IF 图像或缩略图。核定位基于 UniProt + GO-CC。亚细胞定位无法通过 HPA IF 确认。  **PubMed**: 11 篇严格文献	local_IF=0 local_PAE=0	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
NT5DC1	rejected	rejected	detail/rejected/NT5DC1/NT5DC1-evaluation.md	IF_UNAVAIL	MED	mity, CLASH) | | **HPA IF** | IF unavailable — HPA 暂无数据，未获取到 IF 图像或缩略图 |  ### 4. 详细记录  **HPA IF 状态**: IF unavailable — HPA 暂	local_IF=0 local_PAE=0	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
NT5DC1	rejected	rejected	detail/rejected/NT5DC1/NT5DC1-evaluation.md	IF_UNAVAIL	MED	  ### 4. 详细记录  **HPA IF 状态**: IF unavailable — HPA 暂无数据，未获取到 IF 图像或缩略图。核定位基于 UniProt + GO-CC。亚细胞定位无法通过 HPA IF 确认。  **PubMed*	local_IF=0 local_PAE=0	 PAE_URL exists	packet+local	0	0	GENUINE_ABSENCE	
NTRK3	rejected	rejected	detail/rejected/NTRK3/NTRK3-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NTRK3	rejected	rejected	detail/rejected/NTRK3/NTRK3-evaluation.md	PENDING	MED	 > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|------| | PubMed 总数 (stri	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
NUAK1	rejected	rejected	detail/rejected/NUAK1/NUAK1-evaluation.md	NO_DATA	MED	拥挤  # > **Protein Atlas IF**: 暂无数据（Pending cell analysis），核定位基于 UniProt + GO。  ## 3. 关键数据  | 指标 | 数值 | |------|---	local_IF=0 local_PAE=0		packet+local	0	0	GENUINE_ABSENCE	
