gene	category	status	wc	risk	has_score	has_hpa	has_if_embed	has_if_files	has_pae_embed	has_pae_file	has_af_plddt	has_pdb	has_domain	has_ppi_table	has_string	has_intact	has_pubmed	has_literature	has_formula	suspicious
SPIC	rejected	rejected	189	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SPIN1	rejected	rejected	178	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SPOP	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SPRED1	rejected	rejected	189	HIGH	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
SPRY1	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SQSTM1	rejected	rejected	177	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SRA1	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SREBF1	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SREBF2	rejected	rejected	187	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SRM	rejected	rejected	178	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SRP54	rejected	rejected	178	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SRRM1	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SRRT	rejected	rejected	187	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SSH1	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
ST14	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
ST7	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
STAB1	rejected	rejected	178	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
STIL	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
STIP1	rejected	rejected	194	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
STN1	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
STUB1	rejected	rejected	194	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
STX2	rejected	rejected	177	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
STXBP1	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SUFU	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SUN2	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
SYCP3	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SYNE1	rejected	rejected	188	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
SYNGAP1	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
Snurf	rejected	rejected	258	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
TAB2	rejected	rejected	194	HIGH	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	SHORT;NO_HPA;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
TAGLN	rejected	rejected	177	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TAX1BP3	rejected	rejected	192	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TBL1XR1	rejected	rejected	188	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TBR1	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TBX15	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TBX19	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TBX20	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TBX4	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TBX6	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TBXT	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TCF12	rejected	rejected	178	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TCF7L1	rejected	rejected	191	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TCOF1	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TDP1	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TDP2	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TEAD2	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
TEN1	rejected	rejected	187	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TERF1	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TERF2	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TERF2IP	rejected	rejected	189	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TEX14	rejected	rejected	191	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TEX19	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TFAP2B	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TFAP4	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TFCP2	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TFCP2L1	rejected	rejected	188	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TFDP1	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TFEC	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TGFB1I1	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TGIF1	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TGIF2	rejected	rejected	185	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TGIF2LY	rejected	rejected	188	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
THBD	rejected	rejected	177	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
THEMIS	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
THRA	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
THRB	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
THRSP	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TIMELESS	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TINCR	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
TINF2	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TJP2	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TKT	rejected	rejected	177	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TLE1	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TLE3	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TLE4	rejected	rejected	186	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TLX1	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TLX3	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TMPO	rejected	rejected	177	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TMSB4X	rejected	rejected	187	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TNFAIP8	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TNFRSF19	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TNFSF4	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TNIK	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TNKS	rejected	rejected	185	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TNKS2	rejected	rejected	187	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TNMD	rejected	rejected	178	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TNNI1	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TNNT1	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TNNT2	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TNP2	rejected	rejected	178	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TNPO1	rejected	rejected	177	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TNPO3	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TOB1	rejected	rejected	182	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TOLLIP	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TOR1A	rejected	rejected	189	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TOX3	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TP53BP1	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TP53BP2	rejected	rejected	183	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TP53INP1	rejected	rejected	192	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TP53INP2	rejected	rejected	187	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TP73	rejected	rejected	179	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TPI1	rejected	rejected	178	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TPRX2	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TPX2	rejected	rejected	184	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TRADD	rejected	rejected	188	HIGH	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_STRING;NO_INTACT;NO_PUBMED
TRAF1	rejected	rejected	180	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TRAF4	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TREX1	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TREX2	rejected	rejected	181	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
TRIB2	rejected	rejected	178	HIGH	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	SHORT;NO_SCORE;NO_IF;NO_PAE;NO_pLDDT;NO_PDB;NO_DOMAIN;NO_STRING;NO_INTACT;NO_PUBMED
