gene	path	lines	chars	has_uni_q	has_uni_nd	has_uni_url	has_af_q	has_af_url	has_go_nd	has_hpa_nd	has_if_un	has_pae_nd	has_pdb_0	has_ppi_0	has_pm_0	has_pkt_e	has_one_line	nuclear_score	issue_count	risk_level
DRG1	detail/rejected/DRG1/DRG1-evaluation.md	176	5707	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
CBWD3	detail/rejected/CBWD3/CBWD3-evaluation.md	174	4427	True	False	False	False	False	False	False	False	False	False	False	False	False	False	3	1	LOW
GOLGA8M	detail/rejected/GOLGA8M/GOLGA8M-evaluation.md	165	4358	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
NT5DC1	detail/rejected/NT5DC1/NT5DC1-evaluation.md	180	5819	True	False	False	False	False	False	False	False	True	False	False	False	False	False	3	1	LOW
XAF1	detail/rejected/XAF1/XAF1-evaluation.md	46	762	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
SOCS6	detail/rejected/SOCS6/SOCS6-evaluation.md	46	775	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
CCDC15	detail/rejected/CCDC15/CCDC15-evaluation.md	173	5628	True	False	False	False	False	False	False	False	True	False	False	False	False	False	2	1	LOW
SIM1	detail/rejected/SIM1/SIM1-evaluation.md	46	820	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
MDM4	detail/rejected/MDM4/MDM4-evaluation.md	179	5752	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
SPG11	detail/rejected/SPG11/SPG11-evaluation.md	184	5929	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
HIF1A	detail/rejected/HIF1A/HIF1A-evaluation.md	177	5399	True	False	False	False	False	False	False	False	True	False	False	False	False	False	7	1	LOW
REST	detail/rejected/REST/REST-evaluation.md	181	5854	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
RBL1	detail/rejected/RBL1/RBL1-evaluation.md	46	779	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
ETV5	detail/rejected/ETV5/ETV5-evaluation.md	182	5746	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
NFKBIZ	detail/rejected/NFKBIZ/NFKBIZ-evaluation.md	178	5587	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
ESRRB	detail/rejected/ESRRB/ESRRB-evaluation.md	182	5772	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
UXT	detail/rejected/UXT/UXT-evaluation.md	46	782	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
COG8	detail/rejected/COG8/COG8-evaluation.md	176	5171	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
EIF5B	detail/rejected/EIF5B/EIF5B-evaluation.md	180	5453	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
MITF	detail/rejected/MITF/MITF-evaluation.md	183	5813	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
IKBKG	detail/rejected/IKBKG/IKBKG-evaluation.md	26	393	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
DIO2	detail/rejected/DIO2/DIO2-evaluation.md	170	4894	True	False	False	False	False	False	False	False	False	False	False	False	False	False	4	1	LOW
CRYBB2	detail/rejected/CRYBB2/CRYBB2-evaluation.md	170	4907	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
PHOX2A	detail/rejected/PHOX2A/PHOX2A-evaluation.md	46	793	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
FAM157B	detail/rejected/FAM157B/FAM157B-evaluation.md	156	3702	True	False	False	False	False	False	False	False	False	False	False	False	False	False	3	1	LOW
GOLGA8J	detail/rejected/GOLGA8J/GOLGA8J-evaluation.md	164	4016	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
STAT5B	detail/rejected/STAT5B/STAT5B-evaluation.md	182	5526	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
SOCS1	detail/rejected/SOCS1/SOCS1-evaluation.md	46	781	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
FSD1	detail/rejected/FSD1/FSD1-evaluation.md	22	308	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
HMGA1	detail/rejected/HMGA1/HMGA1-evaluation.md	184	5923	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
PML	detail/rejected/PML/PML-evaluation.md	177	5291	True	False	False	False	False	False	False	False	True	False	False	False	False	False	7	1	LOW
GATA5	detail/rejected/GATA5/GATA5-evaluation.md	35	712	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
SATB2	detail/rejected/SATB2/SATB2-evaluation.md	172	4943	True	False	False	False	False	False	False	False	False	False	False	False	False	False	9	1	LOW
PARK7	detail/rejected/PARK7/PARK7-evaluation.md	46	774	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
GSK3B	detail/rejected/GSK3B/GSK3B-evaluation.md	184	6067	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
GCM2	detail/rejected/GCM2/GCM2-evaluation.md	35	711	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
ADD1	detail/rejected/ADD1/ADD1-evaluation.md	20	273	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
CLXN	detail/rejected/CLXN/CLXN-evaluation.md	168	5069	True	False	False	False	False	False	False	False	True	False	False	False	False	False	2	1	LOW
SAGE1	detail/rejected/SAGE1/SAGE1-evaluation.md	164	6637	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
STAT1	detail/rejected/STAT1/STAT1-evaluation.md	177	5436	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
Obox8	detail/rejected/Obox8/Obox8-evaluation.md	155	3486	True	False	False	False	False	False	False	False	True	False	False	False	False	False	3	1	LOW
ARID1B	detail/rejected/ARID1B/ARID1B-evaluation.md	173	6197	True	False	False	False	False	False	False	False	False	False	False	False	False	False	10	1	LOW
XBP1	detail/rejected/XBP1/XBP1-evaluation.md	183	5872	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
STIL	detail/rejected/STIL/STIL-evaluation.md	46	772	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
GPR32	detail/rejected/GPR32/GPR32-evaluation.md	170	4708	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
MLLT3	detail/rejected/MLLT3/MLLT3-evaluation.md	182	6005	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
HINT1	detail/rejected/HINT1/HINT1-evaluation.md	44	992	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
CLOCK	detail/rejected/CLOCK/CLOCK-evaluation.md	183	5777	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
ACYP1	detail/rejected/ACYP1/ACYP1-evaluation.md	171	5007	True	False	False	False	False	False	False	False	True	False	False	False	False	False	3	1	LOW
ISL2	detail/rejected/ISL2/ISL2-evaluation.md	26	498	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
FZR1	detail/rejected/FZR1/FZR1-evaluation.md	22	308	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
MAD2L1	detail/rejected/MAD2L1/MAD2L1-evaluation.md	33	572	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
ITSN1	detail/rejected/ITSN1/ITSN1-evaluation.md	184	6300	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
HMGN2	detail/rejected/HMGN2/HMGN2-evaluation.md	44	992	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
STAT6	detail/rejected/STAT6/STAT6-evaluation.md	175	5281	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
PPARD	detail/rejected/PPARD/PPARD-evaluation.md	171	5908	True	False	False	False	False	False	False	False	False	False	False	False	False	False	8	1	LOW
GATA2	detail/rejected/GATA2/GATA2-evaluation.md	171	5023	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
AARD	detail/rejected/AARD/AARD-evaluation.md	171	5287	True	False	False	False	False	False	False	False	False	False	False	False	False	False	3	1	LOW
EFS	detail/rejected/EFS/EFS-evaluation.md	169	4774	True	False	False	False	False	False	False	False	False	False	False	False	False	False	4	1	LOW
REDIC1	detail/rejected/REDIC1/REDIC1-evaluation.md	159	4178	True	False	False	False	False	False	False	False	False	False	False	False	False	False	3	1	LOW
NMNAT1	detail/rejected/NMNAT1/NMNAT1-evaluation.md	46	789	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
AJUBA	detail/rejected/AJUBA/AJUBA-evaluation.md	20	275	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
DLGAP3	detail/rejected/DLGAP3/DLGAP3-evaluation.md	179	5504	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
CLTB	detail/rejected/CLTB/CLTB-evaluation.md	184	6001	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
C5orf60	detail/rejected/C5orf60/C5orf60-evaluation.md	161	4359	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
NFIB	detail/rejected/NFIB/NFIB-evaluation.md	181	5879	True	False	False	False	False	False	False	False	False	False	False	False	False	False	9	1	LOW
GPR35	detail/rejected/GPR35/GPR35-evaluation.md	173	4962	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
COQ10B	detail/rejected/COQ10B/COQ10B-evaluation.md	165	3985	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
DYNLT1	detail/rejected/DYNLT1/DYNLT1-evaluation.md	175	5375	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
FHL2	detail/rejected/FHL2/FHL2-evaluation.md	22	308	True	False	False	False	False	False	False	False	False	False	False	False	False	True	0	1	LOW
MYCN	detail/rejected/MYCN/MYCN-evaluation.md	180	5591	True	False	False	False	False	False	False	False	False	False	False	False	False	False	9	1	LOW
GCKR	detail/rejected/GCKR/GCKR-evaluation.md	163	5451	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
APOL6	detail/rejected/APOL6/APOL6-evaluation.md	181	5501	True	False	False	False	False	False	False	False	True	False	False	False	False	False	2	1	LOW
CIMIP6	detail/rejected/CIMIP6/CIMIP6-evaluation.md	164	4556	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
FBXW12	detail/rejected/FBXW12/FBXW12-evaluation.md	171	5154	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
POU3F1	detail/rejected/POU3F1/POU3F1-evaluation.md	46	812	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
ATXN1	detail/rejected/ATXN1/ATXN1-evaluation.md	184	5726	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
C5orf34	detail/rejected/C5orf34/C5orf34-evaluation.md	164	4554	True	False	False	False	False	False	False	False	False	False	False	True	False	False	3	1	LOW
OGG1	detail/rejected/OGG1/OGG1-evaluation.md	46	805	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
GID4	detail/rejected/GID4/GID4-evaluation.md	174	4835	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
CD83	detail/rejected/CD83/CD83-evaluation.md	169	5598	True	False	False	False	False	False	False	False	False	False	False	False	False	False	4	1	LOW
PHLPP2	detail/rejected/PHLPP2/PHLPP2-evaluation.md	46	800	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
FOSB	detail/rejected/FOSB/FOSB-evaluation.md	180	5797	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
C22orf42	detail/rejected/C22orf42/C22orf42-evaluation.md	175	5330	True	False	False	False	False	False	False	False	False	False	False	False	False	False	3	1	LOW
GPR61	detail/rejected/GPR61/GPR61-evaluation.md	180	5810	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
EHMT2	detail/rejected/EHMT2/EHMT2-evaluation.md	176	5543	True	False	False	False	False	False	False	False	False	False	False	False	False	False	8	1	LOW
GCH1	detail/rejected/GCH1/GCH1-evaluation.md	35	708	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
EIF3G	detail/rejected/EIF3G/EIF3G-evaluation.md	170	5002	True	False	False	False	False	False	False	False	False	False	False	False	False	False	3	1	LOW
MEIS2	detail/rejected/MEIS2/MEIS2-evaluation.md	179	5872	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
DUT	detail/rejected/DUT/DUT-evaluation.md	172	4910	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
GGA1	detail/rejected/GGA1/GGA1-evaluation.md	184	6032	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
PQBP1	detail/rejected/PQBP1/PQBP1-evaluation.md	46	772	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
NOTCH1	detail/rejected/NOTCH1/NOTCH1-evaluation.md	184	6047	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
LRRFIP1	detail/rejected/LRRFIP1/LRRFIP1-evaluation.md	41	865	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
GIMAP7	detail/rejected/GIMAP7/GIMAP7-evaluation.md	170	5137	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
IDH1	detail/rejected/IDH1/IDH1-evaluation.md	184	5892	True	False	False	False	False	False	False	False	False	False	False	False	False	False	4	1	LOW
RAX	detail/rejected/RAX/RAX-evaluation.md	46	775	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
MATR3	detail/rejected/MATR3/MATR3-evaluation.md	180	5475	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
GOLGA8Q	detail/rejected/GOLGA8Q/GOLGA8Q-evaluation.md	166	3985	True	False	False	False	False	False	False	False	False	False	False	True	False	False	2	1	LOW
PDC	detail/rejected/PDC/PDC-evaluation.md	175	5391	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
RXRA	detail/rejected/RXRA/RXRA-evaluation.md	175	5325	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
SPIC	detail/rejected/SPIC/SPIC-evaluation.md	46	813	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
NANOGNB	detail/rejected/NANOGNB/NANOGNB-evaluation.md	46	743	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
TNIP1	detail/rejected/TNIP1/TNIP1-evaluation.md	178	5621	True	False	False	False	False	False	False	False	False	False	False	False	False	False	7	1	LOW
NFKBIA	detail/rejected/NFKBIA/NFKBIA-evaluation.md	46	852	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
SRM	detail/rejected/SRM/SRM-evaluation.md	46	759	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
CBR1	detail/rejected/CBR1/CBR1-evaluation.md	179	5696	True	False	False	False	False	False	False	False	False	False	False	False	False	False	4	1	LOW
CRYGS	detail/rejected/CRYGS/CRYGS-evaluation.md	167	4342	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
ENKD1	detail/rejected/ENKD1/ENKD1-evaluation.md	185	6190	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
AADAT	detail/rejected/AADAT/AADAT-evaluation.md	169	5169	True	False	False	False	False	False	False	False	False	False	False	False	False	False	2	1	LOW
TCF7L1	detail/rejected/TCF7L1/TCF7L1-evaluation.md	46	832	True	False	False	False	False	False	False	False	False	False	False	False	False	False	0	1	LOW
LRRC75B	detail/rejected/LRRC75B/LRRC75B-evaluation.md	164	4059	True	False	False	False	False	False	False	False	False	False	False	False	False	False	3	1	LOW
ACD	detail/rejected/ACD/ACD-evaluation.md	173	4989	True	False	False	False	False	False	False	False	False	False	False	False	False	False	9	1	LOW
