gene	category	status	char_count	risk	flags	has_hpa_details	has_if_or_rescue	has_plddt	has_pae_or_note	has_pdb_info	has_real_ppi	has_pubmed_counts	has_key_lit	rejection_lines	lazy_phrases
DR1	rejected	rejected	249	MED	SHORT_REJECTED(249); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DRG1	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DST	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DTL	rejected	rejected	248	MED	SHORT_REJECTED(248); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DVL2	rejected	rejected	250	MED	SHORT_REJECTED(250); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
DYNC1LI1	rejected	rejected	1157	MED	SHORT_REJECTED(1157); THIN_REJ(0lines)	False	True	False	False	False	False	False	False	0	
E2F2	rejected	rejected	657	MED	SHORT_REJECTED(657); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
E2F5	rejected	rejected	657	MED	SHORT_REJECTED(657); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
E2F6	rejected	rejected	657	MED	SHORT_REJECTED(657); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
E2F7	rejected	rejected	657	MED	SHORT_REJECTED(657); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
E2F8	rejected	rejected	657	MED	SHORT_REJECTED(657); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EAF2	rejected	rejected	669	MED	SHORT_REJECTED(669); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EBF3	rejected	rejected	657	MED	SHORT_REJECTED(657); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ECT2	rejected	rejected	689	MED	SHORT_REJECTED(689); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EDARADD	rejected	rejected	697	MED	SHORT_REJECTED(697); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EEF2	rejected	rejected	662	MED	SHORT_REJECTED(662); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EEF2K	rejected	rejected	679	MED	SHORT_REJECTED(679); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EGLN1	rejected	rejected	665	MED	SHORT_REJECTED(665); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EGLN3	rejected	rejected	671	MED	SHORT_REJECTED(671); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EGR4	rejected	rejected	663	MED	SHORT_REJECTED(663); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ELAC2	rejected	rejected	734	MED	SHORT_REJECTED(734); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ELF4	rejected	rejected	680	MED	SHORT_REJECTED(680); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ELK3	rejected	rejected	667	MED	SHORT_REJECTED(667); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ELOF1	rejected	rejected	688	MED	SHORT_REJECTED(688); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ELP4	rejected	rejected	707	MED	SHORT_REJECTED(707); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ELP6	rejected	rejected	724	MED	SHORT_REJECTED(724); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EME1	rejected	rejected	687	MED	SHORT_REJECTED(687); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EMG1	rejected	rejected	764	MED	SHORT_REJECTED(764); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EMP2	rejected	rejected	715	MED	SHORT_REJECTED(715); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EMSY	rejected	rejected	681	MED	SHORT_REJECTED(681); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EMX2	rejected	rejected	676	MED	SHORT_REJECTED(676); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EN2	rejected	rejected	656	MED	SHORT_REJECTED(656); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ENC1	rejected	rejected	746	MED	SHORT_REJECTED(746); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EPC1	rejected	rejected	673	MED	SHORT_REJECTED(673); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EPOP	rejected	rejected	744	MED	SHORT_REJECTED(744); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ERCC6L2	rejected	rejected	814	MED	SHORT_REJECTED(814); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ERI2	rejected	rejected	697	MED	SHORT_REJECTED(697); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ESCO1	rejected	rejected	720	MED	SHORT_REJECTED(720); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ESCO2	rejected	rejected	673	MED	SHORT_REJECTED(673); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ESD	rejected	rejected	683	MED	SHORT_REJECTED(683); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ESRRA	rejected	rejected	679	MED	SHORT_REJECTED(679); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ESRRG	rejected	rejected	667	MED	SHORT_REJECTED(667); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ESX1	rejected	rejected	664	MED	SHORT_REJECTED(664); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
ETV5	rejected	rejected	659	MED	SHORT_REJECTED(659); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EVI5L	rejected	rejected	704	MED	SHORT_REJECTED(704); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EYA1	rejected	rejected	667	MED	SHORT_REJECTED(667); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
EYA2	rejected	rejected	714	MED	SHORT_REJECTED(714); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
Elob	rejected	rejected	855	MED	SHORT_REJECTED(855); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FABP1	rejected	rejected	307	MED	SHORT_REJECTED(307); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FABP6	rejected	rejected	327	MED	SHORT_REJECTED(327); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FABP7	rejected	rejected	310	MED	SHORT_REJECTED(310); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FADD	rejected	rejected	309	MED	SHORT_REJECTED(309); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FADS2	rejected	rejected	310	MED	SHORT_REJECTED(310); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FAF1	rejected	rejected	308	MED	SHORT_REJECTED(308); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FAM13A	rejected	rejected	313	MED	SHORT_REJECTED(313); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FAN1	rejected	rejected	311	MED	SHORT_REJECTED(311); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FANCA	rejected	rejected	304	MED	SHORT_REJECTED(304); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FANCC	rejected	rejected	304	MED	SHORT_REJECTED(304); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FANCI	rejected	rejected	313	MED	SHORT_REJECTED(313); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FBP2	rejected	rejected	300	MED	SHORT_REJECTED(300); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FBXO11	rejected	rejected	312	MED	SHORT_REJECTED(312); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FBXO32	rejected	rejected	304	MED	SHORT_REJECTED(304); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FDPS	rejected	rejected	302	MED	SHORT_REJECTED(302); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FEN1	rejected	rejected	302	MED	SHORT_REJECTED(302); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FEV	rejected	rejected	302	MED	SHORT_REJECTED(302); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FGF12	rejected	rejected	304	MED	SHORT_REJECTED(304); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FHIT	rejected	rejected	303	MED	SHORT_REJECTED(303); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FHL1	rejected	rejected	302	MED	SHORT_REJECTED(302); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FHL2	rejected	rejected	308	MED	SHORT_REJECTED(308); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FHL3	rejected	rejected	317	MED	SHORT_REJECTED(317); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FIGLA	rejected	rejected	315	MED	SHORT_REJECTED(315); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FKBP4	rejected	rejected	310	MED	SHORT_REJECTED(310); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FKBP5	rejected	rejected	320	MED	SHORT_REJECTED(320); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FLCN	rejected	rejected	302	MED	SHORT_REJECTED(302); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FLII	rejected	rejected	606	MED	SHORT_REJECTED(606); THIN_REJ(0lines)	False	True	False	True	False	False	False	False	0	
FOXC2	rejected	rejected	307	MED	SHORT_REJECTED(307); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FOXD2	rejected	rejected	310	MED	SHORT_REJECTED(310); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FOXE1	rejected	rejected	310	MED	SHORT_REJECTED(310); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FOXE3	rejected	rejected	325	MED	SHORT_REJECTED(325); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FOXF1	rejected	rejected	310	MED	SHORT_REJECTED(310); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FOXF2	rejected	rejected	310	MED	SHORT_REJECTED(310); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FOXH1	rejected	rejected	310	MED	SHORT_REJECTED(310); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FOXI3	rejected	rejected	326	MED	SHORT_REJECTED(326); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FOXJ1	rejected	rejected	310	MED	SHORT_REJECTED(310); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FOXO4	rejected	rejected	310	MED	SHORT_REJECTED(310); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FOXP4	rejected	rejected	302	MED	SHORT_REJECTED(302); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FOXQ1	rejected	rejected	310	MED	SHORT_REJECTED(310); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FRG2	rejected	rejected	324	MED	SHORT_REJECTED(324); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FSD1	rejected	rejected	308	MED	SHORT_REJECTED(308); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FSTL3	rejected	rejected	320	MED	SHORT_REJECTED(320); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FUBP1	rejected	rejected	310	MED	SHORT_REJECTED(310); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FUT8	rejected	rejected	317	MED	SHORT_REJECTED(317); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
FZR1	rejected	rejected	308	MED	SHORT_REJECTED(308); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GAB1	rejected	rejected	708	MED	SHORT_REJECTED(708); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GADD45A	rejected	rejected	723	MED	SHORT_REJECTED(723); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GADD45B	rejected	rejected	720	MED	SHORT_REJECTED(720); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GALM	rejected	rejected	843	MED	SHORT_REJECTED(843); THIN_REJ(0lines)	False	False	False	True	False	False	False	False	0	
GAS2	rejected	rejected	708	MED	SHORT_REJECTED(708); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GATA5	rejected	rejected	712	MED	SHORT_REJECTED(712); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GBP2	rejected	rejected	708	MED	SHORT_REJECTED(708); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GBX2	rejected	rejected	708	MED	SHORT_REJECTED(708); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GCAT	rejected	rejected	708	MED	SHORT_REJECTED(708); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GCH1	rejected	rejected	708	MED	SHORT_REJECTED(708); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GCKR	rejected	rejected	5247	MED	THIN_REJ(0lines)	False	True	True	True	True	False	False	False	0	
GCLC	rejected	rejected	708	MED	SHORT_REJECTED(708); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GCLM	rejected	rejected	708	MED	SHORT_REJECTED(708); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GCM1	rejected	rejected	708	MED	SHORT_REJECTED(708); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GCM2	rejected	rejected	711	MED	SHORT_REJECTED(711); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GDA	rejected	rejected	704	MED	SHORT_REJECTED(704); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GEMIN2	rejected	rejected	716	MED	SHORT_REJECTED(716); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GJA1	rejected	rejected	708	MED	SHORT_REJECTED(708); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GLO1	rejected	rejected	708	MED	SHORT_REJECTED(708); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GNA13	rejected	rejected	698	MED	SHORT_REJECTED(698); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GNAQ	rejected	rejected	708	MED	SHORT_REJECTED(708); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GP9	rejected	rejected	704	MED	SHORT_REJECTED(704); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GPBP1	rejected	rejected	7807	MED	LAZY:推测; THIN_REJ(0lines)	False	True	True	True	True	False	False	True	0	推测
GPER1	rejected	rejected	712	MED	SHORT_REJECTED(712); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GPX4	rejected	rejected	711	MED	SHORT_REJECTED(711); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GRB2	rejected	rejected	711	MED	SHORT_REJECTED(711); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GRHL3	rejected	rejected	712	MED	SHORT_REJECTED(712); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GRK5	rejected	rejected	708	MED	SHORT_REJECTED(708); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
GSS	rejected	rejected	707	MED	SHORT_REJECTED(707); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
Gbp4	rejected	rejected	855	MED	SHORT_REJECTED(855); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
Gon4l	rejected	rejected	859	MED	SHORT_REJECTED(859); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HACE1	rejected	rejected	992	MED	SHORT_REJECTED(992); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HAND1	rejected	rejected	992	MED	SHORT_REJECTED(992); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HAS1	rejected	rejected	987	MED	SHORT_REJECTED(987); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HBP1	rejected	rejected	987	MED	SHORT_REJECTED(987); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HBS1L	rejected	rejected	992	MED	SHORT_REJECTED(992); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HBZ	rejected	rejected	982	MED	SHORT_REJECTED(982); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HCFC1	rejected	rejected	992	MED	SHORT_REJECTED(992); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HDGF	rejected	rejected	987	MED	SHORT_REJECTED(987); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HELLS	rejected	rejected	992	MED	SHORT_REJECTED(992); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HES6	rejected	rejected	987	MED	SHORT_REJECTED(987); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HESX1	rejected	rejected	992	MED	SHORT_REJECTED(992); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HEXIM1	rejected	rejected	997	MED	SHORT_REJECTED(997); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HEY1	rejected	rejected	987	MED	SHORT_REJECTED(987); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HEY2	rejected	rejected	987	MED	SHORT_REJECTED(987); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HHEX	rejected	rejected	987	MED	SHORT_REJECTED(987); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HINT1	rejected	rejected	992	MED	SHORT_REJECTED(992); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HIP1	rejected	rejected	987	MED	SHORT_REJECTED(987); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HIPK2	rejected	rejected	992	MED	SHORT_REJECTED(992); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HIPK3	rejected	rejected	992	MED	SHORT_REJECTED(992); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HJURP	rejected	rejected	992	MED	SHORT_REJECTED(992); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HLTF	rejected	rejected	987	MED	SHORT_REJECTED(987); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HMGA1	rejected	rejected	977	MED	SHORT_REJECTED(977); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HMGB2	rejected	rejected	992	MED	SHORT_REJECTED(992); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HMGB3	rejected	rejected	992	MED	SHORT_REJECTED(992); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HMGCS1	rejected	rejected	997	MED	SHORT_REJECTED(997); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HMGN2	rejected	rejected	992	MED	SHORT_REJECTED(992); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HNF1A	rejected	rejected	7152	MED	THIN_REJ(0lines)	False	True	True	True	True	False	False	False	0	
HNMT	rejected	rejected	987	MED	SHORT_REJECTED(987); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HPD	rejected	rejected	985	MED	SHORT_REJECTED(985); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HPGD	rejected	rejected	987	MED	SHORT_REJECTED(987); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HPGDS	rejected	rejected	992	MED	SHORT_REJECTED(992); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
HSBP1	rejected	rejected	981	MED	SHORT_REJECTED(981); THIN_REJ(0lines)	False	False	False	False	False	False	False	False	0	
