gene	path	source	report_claim	evidence_exists	image_or_metadata_exists	image_embedded	old_todo_or_checklist_only	is_true_mismatch	is_audit_false_positive	needs_repair	reason
SUV39H2	detail/rejected/SUV39H2/SUV39H2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
SUZ12	detail/rejected/SUZ12/SUZ12-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
SWI5	detail/rejected/SWI5/SWI5-evaluation.md	HPA_IF	STALE_PATTERN	True	True	True	True	False	True	False	Only old TODO/checklist pattern matched; Image/evidence embedded; Local evidence count=1
SWI5	detail/rejected/SWI5/SWI5-evaluation.md	PAE	NO_STALE_PATTERN	True	True	True	False	False	False	False	Image/evidence embedded; Local evidence count=1
SYCP1	detail/rejected/SYCP1/SYCP1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
SYCP2L	detail/rejected/SYCP2L/SYCP2L-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
SYCP2L	detail/rejected/SYCP2L/SYCP2L-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
SYCP3	detail/rejected/SYCP3/SYCP3-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
SYNE1	detail/rejected/SYNE1/SYNE1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
SYNE3	detail/rejected/SYNE3/SYNE3-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
SYNE3	detail/rejected/SYNE3/SYNE3-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
SYNGAP1	detail/rejected/SYNGAP1/SYNGAP1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
SYNJ1	detail/rejected/SYNJ1/SYNJ1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
Selenbp2	detail/rejected/Selenbp2/Selenbp2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
Serpina3g	detail/rejected/Serpina3g/Serpina3g-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
Sgo2a	detail/rejected/Sgo2a/Sgo2a-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
Slfn1	detail/rejected/Slfn1/Slfn1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
Slfn1	detail/rejected/Slfn1/Slfn1-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
Sox19	detail/rejected/Sox19/Sox19-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
Sox19	detail/rejected/Sox19/Sox19-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
Spdye4a	detail/rejected/Spdye4a/Spdye4a-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
Spin2c	detail/rejected/Spin2c/Spin2c-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
Ssxa1	detail/rejected/Ssxa1/Ssxa1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
Ssxa1	detail/rejected/Ssxa1/Ssxa1-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TACSTD2	detail/rejected/TACSTD2/TACSTD2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TAGLN	detail/rejected/TAGLN/TAGLN-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TAL1	detail/rejected/TAL1/TAL1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TANK	detail/rejected/TANK/TANK-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TARDBP	detail/rejected/TARDBP/TARDBP-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TATDN1	detail/rejected/TATDN1/TATDN1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TATDN1	detail/rejected/TATDN1/TATDN1-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TATDN2	detail/rejected/TATDN2/TATDN2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TATDN2	detail/rejected/TATDN2/TATDN2-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TATDN3	detail/rejected/TATDN3/TATDN3-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TATDN3	detail/rejected/TATDN3/TATDN3-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TAX1BP3	detail/rejected/TAX1BP3/TAX1BP3-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TBATA	detail/rejected/TBATA/TBATA-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TBATA	detail/rejected/TBATA/TBATA-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TBC1D1	detail/rejected/TBC1D1/TBC1D1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TBK1	detail/rejected/TBK1/TBK1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TBL1XR1	detail/rejected/TBL1XR1/TBL1XR1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TBP	detail/rejected/TBP/TBP-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TBR1	detail/rejected/TBR1/TBR1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TBX1	detail/rejected/TBX1/TBX1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TBX15	detail/rejected/TBX15/TBX15-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TBX18	detail/rejected/TBX18/TBX18-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TBX19	detail/rejected/TBX19/TBX19-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TBX2	detail/rejected/TBX2/TBX2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TBX20	detail/rejected/TBX20/TBX20-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TBX21	detail/rejected/TBX21/TBX21-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TBX3	detail/rejected/TBX3/TBX3-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TBX4	detail/rejected/TBX4/TBX4-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TBX5	detail/rejected/TBX5/TBX5-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TBX6	detail/rejected/TBX6/TBX6-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TBXT	detail/rejected/TBXT/TBXT-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TC2N	detail/rejected/TC2N/TC2N-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TC2N	detail/rejected/TC2N/TC2N-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TCEANC2	detail/rejected/TCEANC2/TCEANC2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TCEANC2	detail/rejected/TCEANC2/TCEANC2-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TCF12	detail/rejected/TCF12/TCF12-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TCF21	detail/rejected/TCF21/TCF21-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TCF24	detail/rejected/TCF24/TCF24-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TCF24	detail/rejected/TCF24/TCF24-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TCF3	detail/rejected/TCF3/TCF3-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TCF4	detail/rejected/TCF4/TCF4-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TCF7	detail/rejected/TCF7/TCF7-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TCF7L1	detail/rejected/TCF7L1/TCF7L1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TCF7L2	detail/rejected/TCF7L2/TCF7L2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TCOF1	detail/rejected/TCOF1/TCOF1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TCP10L	detail/rejected/TCP10L/TCP10L-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TCP10L	detail/rejected/TCP10L/TCP10L-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TDG	detail/rejected/TDG/TDG-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TDP1	detail/rejected/TDP1/TDP1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TDP2	detail/rejected/TDP2/TDP2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TDRP	detail/rejected/TDRP/TDRP-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TDRP	detail/rejected/TDRP/TDRP-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TEAD1	detail/rejected/TEAD1/TEAD1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TEAD2	detail/rejected/TEAD2/TEAD2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TEAD4	detail/rejected/TEAD4/TEAD4-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TEF	detail/rejected/TEF/TEF-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TEN1	detail/rejected/TEN1/TEN1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TEP1	detail/rejected/TEP1/TEP1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	True	False	True	False	Only old TODO/checklist pattern matched
TERB2	detail/rejected/TERB2/TERB2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TERB2	detail/rejected/TERB2/TERB2-evaluation.md	PAE	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TERF1	detail/rejected/TERF1/TERF1-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TERF2	detail/rejected/TERF2/TERF2-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
TERF2IP	detail/rejected/TERF2IP/TERF2IP-evaluation.md	HPA_IF	STALE_PATTERN	False	False	False	False	False	False	False	Stale unavailable/no-data claim remains, but no local image/metadata evidence was found by Step 1
