gene	current_path	in_queue	was_processed	has_harvest_packet	packet_path	missing_sources	report_status	report_lines	was_rejected_due_to_missing_harvest	needs_reharvest	needs_manual_review	reason
SMCR8	detail/rejected/SMCR8/SMCR8-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SMPD4	detail/rejected/SMPD4/SMPD4-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SMTN	detail/rejected/SMTN/SMTN-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SMTNL1	detail/rejected/SMTNL1/SMTNL1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SNF8	detail/rejected/SNF8/SNF8-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SNTB2	detail/rejected/SNTB2/SNTB2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SNTG1	detail/rejected/SNTG1/SNTG1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SOCS5	detail/rejected/SOCS5/SOCS5-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPACA9	detail/rejected/SPACA9/SPACA9-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPAG7	detail/rejected/SPAG7/SPAG7-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPAG8	detail/rejected/SPAG8/SPAG8-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPANXA1	detail/rejected/SPANXA1/SPANXA1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPANXA2	detail/rejected/SPANXA2/SPANXA2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPANXB1	detail/rejected/SPANXB1/SPANXB1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPANXD	detail/rejected/SPANXD/SPANXD-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPATA13	detail/rejected/SPATA13/SPATA13-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPATA18	detail/rejected/SPATA18/SPATA18-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPATA2	detail/rejected/SPATA2/SPATA2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPATA22	detail/rejected/SPATA22/SPATA22-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPATA31H1	detail/rejected/SPATA31H1/SPATA31H1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPATS2L	detail/rejected/SPATS2L/SPATS2L-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPDYA	detail/rejected/SPDYA/SPDYA-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPEF2	detail/rejected/SPEF2/SPEF2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPG11	detail/rejected/SPG11/SPG11-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPIDR	detail/rejected/SPIDR/SPIDR-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPIN2A	detail/rejected/SPIN2A/SPIN2A-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPIN3	detail/rejected/SPIN3/SPIN3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPIN4	detail/rejected/SPIN4/SPIN4-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPMAP2	detail/rejected/SPMAP2/SPMAP2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPOPL	detail/rejected/SPOPL/SPOPL-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPOUT1	detail/rejected/SPOUT1/SPOUT1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPRR4	detail/rejected/SPRR4/SPRR4-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPRTN	detail/rejected/SPRTN/SPRTN-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPRY3	detail/rejected/SPRY3/SPRY3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPSB3	detail/rejected/SPSB3/SPSB3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPTBN4	detail/rejected/SPTBN4/SPTBN4-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPTY2D1	detail/rejected/SPTY2D1/SPTY2D1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SPZ1	detail/rejected/SPZ1/SPZ1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SRP19	detail/rejected/SRP19/SRP19-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SS18L1	detail/rejected/SS18L1/SS18L1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SS18L2	detail/rejected/SS18L2/SS18L2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SSH3	detail/rejected/SSH3/SSH3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SSNA1	detail/rejected/SSNA1/SSNA1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SSX2IP	detail/rejected/SSX2IP/SSX2IP-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SSX4	detail/rejected/SSX4/SSX4-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
ST6GAL2	detail/rejected/ST6GAL2/ST6GAL2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
ST6GALNAC1	detail/rejected/ST6GALNAC1/ST6GALNAC1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
ST6GALNAC3	detail/rejected/ST6GALNAC3/ST6GALNAC3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
STAM2	detail/rejected/STAM2/STAM2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
STAP1	detail/rejected/STAP1/STAP1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
STARD3	detail/rejected/STARD3/STARD3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
STEAP3	detail/rejected/STEAP3/STEAP3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
STEEP1	detail/rejected/STEEP1/STEEP1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
STON2	detail/rejected/STON2/STON2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
STOX1	detail/rejected/STOX1/STOX1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
STRADA	detail/rejected/STRADA/STRADA-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
STRN	detail/rejected/STRN/STRN-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
STX12	detail/rejected/STX12/STX12-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
STX3	detail/rejected/STX3/STX3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
STX5	detail/rejected/STX5/STX5-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
STX6	detail/rejected/STX6/STX6-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
STYK1	detail/rejected/STYK1/STYK1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
STYXL2	detail/rejected/STYXL2/STYXL2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SUCO	detail/rejected/SUCO/SUCO-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SULT1E1	detail/rejected/SULT1E1/SULT1E1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SUN3	detail/rejected/SUN3/SUN3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SUN5	detail/rejected/SUN5/SUN5-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SUPT20H	detail/rejected/SUPT20H/SUPT20H-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SURF2	detail/rejected/SURF2/SURF2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SURF6	detail/rejected/SURF6/SURF6-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SV2C	detail/rejected/SV2C/SV2C-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SYAP1	detail/rejected/SYAP1/SYAP1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SYCE3	detail/rejected/SYCE3/SYCE3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SYCP1	detail/rejected/SYCP1/SYCP1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SYCP2	detail/rejected/SYCP2/SYCP2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SYDE1	detail/rejected/SYDE1/SYDE1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SYDE2	detail/rejected/SYDE2/SYDE2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SYNE2	detail/rejected/SYNE2/SYNE2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SYNE4	detail/rejected/SYNE4/SYNE4-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SYNJ1	detail/rejected/SYNJ1/SYNJ1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SYNPO2	detail/rejected/SYNPO2/SYNPO2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SYTL3	detail/rejected/SYTL3/SYTL3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
SZT2	detail/rejected/SZT2/SZT2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
Selenbp2	detail/rejected/Selenbp2/Selenbp2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
Serf1	detail/rejected/Serf1/Serf1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
Serpina3g	detail/rejected/Serpina3g/Serpina3g-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
Spin2c	detail/rejected/Spin2c/Spin2c-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TAB3	detail/rejected/TAB3/TAB3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TACC2	detail/rejected/TACC2/TACC2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TADA1	detail/rejected/TADA1/TADA1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TAFA2	detail/rejected/TAFA2/TAFA2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TALDO1	detail/rejected/TALDO1/TALDO1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TAPBP	detail/rejected/TAPBP/TAPBP-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TARS3	detail/rejected/TARS3/TARS3-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TBC1D1	detail/rejected/TBC1D1/TBC1D1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TBC1D14	detail/rejected/TBC1D14/TBC1D14-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TBC1D2	detail/rejected/TBC1D2/TBC1D2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TBC1D22A	detail/rejected/TBC1D22A/TBC1D22A-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TBC1D22B	detail/rejected/TBC1D22B/TBC1D22B-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TBCA	detail/rejected/TBCA/TBCA-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TBCK	detail/rejected/TBCK/TBCK-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TBKBP1	detail/rejected/TBKBP1/TBKBP1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TBL1Y	detail/rejected/TBL1Y/TBL1Y-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TBPL2	detail/rejected/TBPL2/TBPL2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TBRG1	detail/rejected/TBRG1/TBRG1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TBX22	detail/rejected/TBX22/TBX22-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TCERG1L	detail/rejected/TCERG1L/TCERG1L-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TCHHL1	detail/rejected/TCHHL1/TCHHL1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TCIM	detail/rejected/TCIM/TCIM-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TECPR2	detail/rejected/TECPR2/TECPR2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TENM1	detail/rejected/TENM1/TENM1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TENM2	detail/rejected/TENM2/TENM2-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TENT5A	detail/rejected/TENT5A/TENT5A-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TENT5B	detail/rejected/TENT5B/TENT5B-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TEP1	detail/rejected/TEP1/TEP1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TERB1	detail/rejected/TERB1/TERB1-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TESMIN	detail/rejected/TESMIN/TESMIN-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
TEX11	detail/rejected/TEX11/TEX11-evaluation.md	True	True	False	NONE	HPA,PubMed,AlphaFold,PDB,PPI	rejected	11	True	True	True	Report (11L), packet=False, missing modules=5
