global_index	batch_id	priority	task_type	gene	current_path	current_status	current_category	current_lines	current_score	source_audit	error_type	risk_level	needs_harvest	needs_report_repair	needs_false_rejection_recheck	needs_new_evaluation	needs_manual_review	needs_validator_exception_review	duplicate_status	skip_reason	recommended_action	worker_id	lock_path	stage_path	final_path	state	reason
493	99	P0	INCOMPLETE_REPORT_REPAIR	NTMT2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/NTMT2.lock	audit_work/continuous_completion_workers/worker_W3/batch_99/staged_reports/NTMT2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
494	99	P0	INCOMPLETE_REPORT_REPAIR	NOBOX		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/NOBOX.lock	audit_work/continuous_completion_workers/worker_W3/batch_99/staged_reports/NOBOX-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
495	99	P0	INCOMPLETE_REPORT_REPAIR	CAMK4		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/CAMK4.lock	audit_work/continuous_completion_workers/worker_W3/batch_99/staged_reports/CAMK4-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
496	100	P0	INCOMPLETE_REPORT_REPAIR	KHSRP		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/KHSRP.lock	audit_work/continuous_completion_workers/worker_W4/batch_100/staged_reports/KHSRP-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
497	100	P0	INCOMPLETE_REPORT_REPAIR	NFYC		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/NFYC.lock	audit_work/continuous_completion_workers/worker_W4/batch_100/staged_reports/NFYC-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
498	100	P0	INCOMPLETE_REPORT_REPAIR	IVL		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/IVL.lock	audit_work/continuous_completion_workers/worker_W4/batch_100/staged_reports/IVL-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
499	100	P0	INCOMPLETE_REPORT_REPAIR	SAMD11		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/SAMD11.lock	audit_work/continuous_completion_workers/worker_W4/batch_100/staged_reports/SAMD11-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
500	100	P0	INCOMPLETE_REPORT_REPAIR	SOX8		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/SOX8.lock	audit_work/continuous_completion_workers/worker_W4/batch_100/staged_reports/SOX8-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
501	101	P0	INCOMPLETE_REPORT_REPAIR	TATDN1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/TATDN1.lock	audit_work/continuous_completion_workers/worker_W1/batch_101/staged_reports/TATDN1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
502	101	P0	INCOMPLETE_REPORT_REPAIR	ALMS1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/ALMS1.lock	audit_work/continuous_completion_workers/worker_W1/batch_101/staged_reports/ALMS1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
503	101	P0	INCOMPLETE_REPORT_REPAIR	NME7		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/NME7.lock	audit_work/continuous_completion_workers/worker_W1/batch_101/staged_reports/NME7-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
504	101	P0	INCOMPLETE_REPORT_REPAIR	SRP54		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/SRP54.lock	audit_work/continuous_completion_workers/worker_W1/batch_101/staged_reports/SRP54-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
505	101	P0	INCOMPLETE_REPORT_REPAIR	MMACHC		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/MMACHC.lock	audit_work/continuous_completion_workers/worker_W1/batch_101/staged_reports/MMACHC-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
506	102	P0	INCOMPLETE_REPORT_REPAIR	ASPM		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/ASPM.lock	audit_work/continuous_completion_workers/worker_W2/batch_102/staged_reports/ASPM-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
507	102	P0	INCOMPLETE_REPORT_REPAIR	RAI1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/RAI1.lock	audit_work/continuous_completion_workers/worker_W2/batch_102/staged_reports/RAI1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
508	102	P0	INCOMPLETE_REPORT_REPAIR	AHRR		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/AHRR.lock	audit_work/continuous_completion_workers/worker_W2/batch_102/staged_reports/AHRR-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
509	102	P0	INCOMPLETE_REPORT_REPAIR	UBTF		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/UBTF.lock	audit_work/continuous_completion_workers/worker_W2/batch_102/staged_reports/UBTF-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
510	102	P0	INCOMPLETE_REPORT_REPAIR	SQSTM1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/SQSTM1.lock	audit_work/continuous_completion_workers/worker_W2/batch_102/staged_reports/SQSTM1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
511	103	P0	INCOMPLETE_REPORT_REPAIR	TPX2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/TPX2.lock	audit_work/continuous_completion_workers/worker_W3/batch_103/staged_reports/TPX2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
512	103	P0	INCOMPLETE_REPORT_REPAIR	FAF1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/FAF1.lock	audit_work/continuous_completion_workers/worker_W3/batch_103/staged_reports/FAF1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
513	103	P0	INCOMPLETE_REPORT_REPAIR	LITAF		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/LITAF.lock	audit_work/continuous_completion_workers/worker_W3/batch_103/staged_reports/LITAF-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
514	103	P0	INCOMPLETE_REPORT_REPAIR	FAM13A		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/FAM13A.lock	audit_work/continuous_completion_workers/worker_W3/batch_103/staged_reports/FAM13A-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
515	103	P0	INCOMPLETE_REPORT_REPAIR	WDR18		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/WDR18.lock	audit_work/continuous_completion_workers/worker_W3/batch_103/staged_reports/WDR18-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
516	104	P0	INCOMPLETE_REPORT_REPAIR	TFDP1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/TFDP1.lock	audit_work/continuous_completion_workers/worker_W4/batch_104/staged_reports/TFDP1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
517	104	P0	INCOMPLETE_REPORT_REPAIR	PTH1R		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/PTH1R.lock	audit_work/continuous_completion_workers/worker_W4/batch_104/staged_reports/PTH1R-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
518	104	P0	INCOMPLETE_REPORT_REPAIR	POU2F1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/POU2F1.lock	audit_work/continuous_completion_workers/worker_W4/batch_104/staged_reports/POU2F1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
519	104	P0	INCOMPLETE_REPORT_REPAIR	JMJD6		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/JMJD6.lock	audit_work/continuous_completion_workers/worker_W4/batch_104/staged_reports/JMJD6-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
520	104	P0	INCOMPLETE_REPORT_REPAIR	PEA15		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/PEA15.lock	audit_work/continuous_completion_workers/worker_W4/batch_104/staged_reports/PEA15-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
521	105	P0	INCOMPLETE_REPORT_REPAIR	TNPO1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/TNPO1.lock	audit_work/continuous_completion_workers/worker_W1/batch_105/staged_reports/TNPO1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
522	105	P0	INCOMPLETE_REPORT_REPAIR	TRIM56		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/TRIM56.lock	audit_work/continuous_completion_workers/worker_W1/batch_105/staged_reports/TRIM56-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
523	105	P0	INCOMPLETE_REPORT_REPAIR	NPEPPS		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/NPEPPS.lock	audit_work/continuous_completion_workers/worker_W1/batch_105/staged_reports/NPEPPS-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
524	105	P0	INCOMPLETE_REPORT_REPAIR	AURKA		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/AURKA.lock	audit_work/continuous_completion_workers/worker_W1/batch_105/staged_reports/AURKA-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
525	105	P0	INCOMPLETE_REPORT_REPAIR	KLF12		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/KLF12.lock	audit_work/continuous_completion_workers/worker_W1/batch_105/staged_reports/KLF12-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
526	106	P0	INCOMPLETE_REPORT_REPAIR	MAFF		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/MAFF.lock	audit_work/continuous_completion_workers/worker_W2/batch_106/staged_reports/MAFF-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
527	106	P0	INCOMPLETE_REPORT_REPAIR	GLO1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/GLO1.lock	audit_work/continuous_completion_workers/worker_W2/batch_106/staged_reports/GLO1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
528	106	P0	INCOMPLETE_REPORT_REPAIR	OTP		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/OTP.lock	audit_work/continuous_completion_workers/worker_W2/batch_106/staged_reports/OTP-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
529	106	P0	INCOMPLETE_REPORT_REPAIR	TRIB3		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/TRIB3.lock	audit_work/continuous_completion_workers/worker_W2/batch_106/staged_reports/TRIB3-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
530	106	P0	INCOMPLETE_REPORT_REPAIR	XPA		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/XPA.lock	audit_work/continuous_completion_workers/worker_W2/batch_106/staged_reports/XPA-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
531	107	P0	INCOMPLETE_REPORT_REPAIR	NANS		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/NANS.lock	audit_work/continuous_completion_workers/worker_W3/batch_107/staged_reports/NANS-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
532	107	P0	INCOMPLETE_REPORT_REPAIR	Ifi211		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/Ifi211.lock	audit_work/continuous_completion_workers/worker_W3/batch_107/staged_reports/Ifi211-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
533	107	P0	INCOMPLETE_REPORT_REPAIR	TFCP2L1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/TFCP2L1.lock	audit_work/continuous_completion_workers/worker_W3/batch_107/staged_reports/TFCP2L1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
534	107	P0	INCOMPLETE_REPORT_REPAIR	DDB1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/DDB1.lock	audit_work/continuous_completion_workers/worker_W3/batch_107/staged_reports/DDB1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
535	107	P0	INCOMPLETE_REPORT_REPAIR	MXD1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/MXD1.lock	audit_work/continuous_completion_workers/worker_W3/batch_107/staged_reports/MXD1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
536	108	P0	INCOMPLETE_REPORT_REPAIR	TIMELESS		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/TIMELESS.lock	audit_work/continuous_completion_workers/worker_W4/batch_108/staged_reports/TIMELESS-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
537	108	P0	INCOMPLETE_REPORT_REPAIR	MKNK1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/MKNK1.lock	audit_work/continuous_completion_workers/worker_W4/batch_108/staged_reports/MKNK1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
538	108	P0	INCOMPLETE_REPORT_REPAIR	TP53BP1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/TP53BP1.lock	audit_work/continuous_completion_workers/worker_W4/batch_108/staged_reports/TP53BP1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
539	108	P0	INCOMPLETE_REPORT_REPAIR	NHLRC1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/NHLRC1.lock	audit_work/continuous_completion_workers/worker_W4/batch_108/staged_reports/NHLRC1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
540	108	P0	INCOMPLETE_REPORT_REPAIR	NUAK1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/NUAK1.lock	audit_work/continuous_completion_workers/worker_W4/batch_108/staged_reports/NUAK1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
541	109	P0	INCOMPLETE_REPORT_REPAIR	RTCA		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/RTCA.lock	audit_work/continuous_completion_workers/worker_W1/batch_109/staged_reports/RTCA-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
542	109	P0	INCOMPLETE_REPORT_REPAIR	IMPDH2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/IMPDH2.lock	audit_work/continuous_completion_workers/worker_W1/batch_109/staged_reports/IMPDH2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
543	109	P0	INCOMPLETE_REPORT_REPAIR	KLF3		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/KLF3.lock	audit_work/continuous_completion_workers/worker_W1/batch_109/staged_reports/KLF3-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
544	109	P0	INCOMPLETE_REPORT_REPAIR	ZYX		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/ZYX.lock	audit_work/continuous_completion_workers/worker_W1/batch_109/staged_reports/ZYX-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
545	109	P0	INCOMPLETE_REPORT_REPAIR	OTX1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W1	audit_work/locks/continuous_completion/OTX1.lock	audit_work/continuous_completion_workers/worker_W1/batch_109/staged_reports/OTX1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
546	110	P0	INCOMPLETE_REPORT_REPAIR	SKP2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/SKP2.lock	audit_work/continuous_completion_workers/worker_W2/batch_110/staged_reports/SKP2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
547	110	P0	INCOMPLETE_REPORT_REPAIR	VGLL4		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/VGLL4.lock	audit_work/continuous_completion_workers/worker_W2/batch_110/staged_reports/VGLL4-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
548	110	P0	INCOMPLETE_REPORT_REPAIR	ERCC6L2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/ERCC6L2.lock	audit_work/continuous_completion_workers/worker_W2/batch_110/staged_reports/ERCC6L2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
549	110	P0	INCOMPLETE_REPORT_REPAIR	SBF2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/SBF2.lock	audit_work/continuous_completion_workers/worker_W2/batch_110/staged_reports/SBF2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
550	110	P0	INCOMPLETE_REPORT_REPAIR	ADRA1A		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W2	audit_work/locks/continuous_completion/ADRA1A.lock	audit_work/continuous_completion_workers/worker_W2/batch_110/staged_reports/ADRA1A-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
551	111	P0	INCOMPLETE_REPORT_REPAIR	FADD		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/FADD.lock	audit_work/continuous_completion_workers/worker_W3/batch_111/staged_reports/FADD-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
552	111	P0	INCOMPLETE_REPORT_REPAIR	TTBK2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/TTBK2.lock	audit_work/continuous_completion_workers/worker_W3/batch_111/staged_reports/TTBK2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
553	111	P0	INCOMPLETE_REPORT_REPAIR	SHISA5		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/SHISA5.lock	audit_work/continuous_completion_workers/worker_W3/batch_111/staged_reports/SHISA5-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
554	111	P0	INCOMPLETE_REPORT_REPAIR	MMS22L		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/MMS22L.lock	audit_work/continuous_completion_workers/worker_W3/batch_111/staged_reports/MMS22L-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
555	111	P0	INCOMPLETE_REPORT_REPAIR	EEF2		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W3	audit_work/locks/continuous_completion/EEF2.lock	audit_work/continuous_completion_workers/worker_W3/batch_111/staged_reports/EEF2-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
556	112	P0	INCOMPLETE_REPORT_REPAIR	TRAK1		scored	?	0	?	thin_report_check		MED	False	True	False	False	False	False	N/A	N/A	INCOMPLETE_REPORT_REPAIR	W4	audit_work/locks/continuous_completion/TRAK1.lock	audit_work/continuous_completion_workers/worker_W4/batch_112/staged_reports/TRAK1-evaluation.md	?	PENDING	INCOMPLETE_REPORT_REPAIR
